audio_path,lang_code,text,language
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/0579db867a0d92ba453cf340cf58184f_AKE1eJAt.wav,yor_Latn,ọmọ àgbà kan ni ó ṣàkíyèsí pípé ọmọ òun tí òun dúró sí ìdúró ẹ̀ṣẹ̀ ìbímọ tán níbi ọjọ́ mẹ́ta sẹ́yìn pé ẹ̀jẹ̀ tí ó wá lẹ́yìn ìbímọ ó pọ̀jù bí ó ti yọ ìyẹlọ tí ó yè tún ṣàkíyèsí pé níṣe ni ó funfun ọwọ́ ẹsẹ̀ àti ojú pẹ̀lú ètè rẹ̀ ó funfun tí ó sì ń tún gbóná ṣùgbọ́n ní ẹnu ọjọ́ mẹ́ta yìí ó ṣàkíyèsí pé ń ṣe gbogbo ẹsẹ̀ àti ọwọ́ rẹ̀ tí ó tutù tí ó sì ti rẹ̀ ẹ́ tán tí kò lè ṣe ohunkóhun ìdí nìdí tí ó ṣe gbé wá sí ilé ìwòsàn kí dókítà bóun ṣe àyẹ̀wò ara rẹ̀ ó béèrè sí wájú pé ǹjẹ́ ó ṣeé ṣe kí ìdọ̀tí kí ó kùn ní ilé ọmọ rẹ̀ tí wọn ò kó tán tí ó ń fà sí ẹ̀jẹ̀ fi ń pọ̀ ó tún béèrè síwájú sí i pé kí dókítà kọ abẹ́rẹ́ tàbí ògùn fún àwọn tí ó lè mú kí ẹ̀jẹ̀ yìí kó dáwọ́ dúró tí ọmọ yóò sì fi mú okun padà láti lè tọ́jú ọmọ rẹ̀,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/9e9d218d220a1a6ca1b8608a0769ebc5_8lk3NZHo.wav,yor_Latn,ọmọ mi ọmọ mi obìnrin wà nínú oyin ó ti lé ní ogún ọdún ó lé mẹ́rin òun ló wà nínú oyin so àtìgbà tí ó dé ọ̀dọ̀ mi ní ìjẹta ìjẹta yẹn báyìí nígbà tó máa di òru mo ṣàkíyèsí pé ọmọ bẹ̀rẹ̀ sí ní mi o sì ti kó gbogbo ẹrù rẹ̀ ó ti kó wá sọ́dọ̀ mi bí ọmọ yẹn ṣe ń mu mo ṣàyìn pé wọ́n ń mu wọ́n ń fi sílẹ̀ àmọ́ báṣà di gbogbo ẹrù rẹ̀ pé kó já máa lọ sí ilé ìwòsàn abáṣàmúdélé ìwòsàn wọ́n bá mi yẹ̀ ẹ́ wò wọ́n fẹ́ pé ilé ọmọ ti ṣí wípé ó ti ń ṣí wípé díẹ̀ náà lókú tí ó fi ṣí tán ìgbà tí ó máa di àná ilé ọmọ ṣí náà lọ sọ títí títí pé ọmọ fi bọ́ta níjẹta ìgbà tó máa di àná ọmọ náà sì wà ní ibi tí ó ti ń rọbí láti ìjẹta tí a ti débẹ̀ ó ń rọbí ọmọ ò sì bọ́ta à ọmọ alákọ̀ọ́bí sí mi alákọ̀ọ́bí rẹ̀ sílélè ẹnu bẹ̀lú wà tó ti ń rọbí láti àná ọmọ ọ̀bọ́ta ẹ̀gúsí ń bà mí àyà mi ń já mi ò fẹ́ pàdánù ọmọ mi mi ò sì fẹ́ pàdánù ọmọ tó ń bọ̀ náà dángo kíni nǹkan tó fa ọmọ náà tó fi wọ́n ń rọbí tó pẹ́pẹ́pẹ́pẹ́ bẹ́ẹ̀ yẹn àbí ṣe bó ṣe máa ń ṣe àwọn alákọ̀ọ́bí nìyẹn tí wọ́n bá fẹ́ bímọ ni àbí ṣe ọmọ náà ṣe ó ṣeé ṣe kó jẹ́ pé bí ó ti tóbi jù tí ò wá le gba ibi ojú ara ọmọ mi yìí ni àbí ṣe ó ṣeé ṣe kó jẹ́ pé wọ́n máa ṣe iṣẹ́ abẹ fún ọmọ náà torí,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/735e8dd2aa2f2ce368b580b02d5e48d7_HiTSx1D6.wav,yor_Latn,arábìnrin kan ó mú ọmọ rẹ̀ ọmọ ọdún mẹ́ta wá sí ilé ìwòsàn wa ní òwúrọ̀ yìí pẹ̀lú àlàyé wípé tí wọ́n bá ń bá ọmọ náà sọ̀rọ̀ kò tiẹ̀ ní ṣe bí ìgbà wípé òun ni wọ́n bá wí kò ní wo ojú ẹni tó ń bá a sọ̀rọ̀ àti wípé bí wọ́n bá ń pe orúkọ rẹ̀ kò tiẹ̀ ní ṣe bí ìgbà wípé ó gbọ́ rárá nínú ìbéèrè tí a bi arábìnrin náà wípé ǹjẹ́ ọmọ náà ṣé ó ti ní àrùn ẹ̀yì nínú ìgbà kankan màmá rẹ̀ sọ wípé kò tilẹ̀ fi ìgbà kankan ní àrùn ẹ̀yì rárá a sì tún béèrè wípé ǹjẹ́ ọmọ náà ǹjẹ́ ó ti gba gbogbo abẹ́rẹ́ àjẹsára rẹ̀ èyí tó yẹ kó gbà nínú èyí tí màmá rẹ̀ mú ìwé kélébé tá a fi ń ṣe ìdánimọ̀ wípé lótòótọ́ ni ọmọ gba abẹ́rẹ́ àjẹsára jáde nínú èyí tí a rí i wípé ọmọ náà gbagbogbo abẹ́rẹ́ àjẹsára rẹ̀ pérépéré ìbéèrè mi wá ni wípé irú ǹkan yìí pẹ̀lú ọmọ tí kò ní àrùn ẹ̀yì rí tí ó sì gba abẹ́rẹ́ àjẹsára rẹ̀ pérépéré irú ǹkan wo ni ó lè fa irú eléyìí pẹ̀lú irú ọmọ bẹ́ẹ̀,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/ba8fb4ab4b440bdc040bbc7d16fb4c26_VLf3zyTx.wav,yor_Latn,orúkọ mi ni arábìnrin títí lọlá láti àná ni ara ọmọ mi ti ń gbóná gidigidi tí ọmọ náà kò sì lè yí ọ̀run rẹ̀ rárá ó dàbí ẹni wípé ọrùn ọmọ náà kò ṣeé yí mọ́ ohùn ọmọ náà le sí ojú kan ni kíni ó lè fa ara gbígbóná àti àìlèyí ọrùn ọmọ mi yìí irú àyẹ̀wò wo ni mo lè ṣe tí mo lè fi mọ ohun tí ó fa okùn fà ara gbígbóná àti àìlèyí ọrùn ọmọ náà irú àìsàn wo ni ó lè jẹyọ ní àgọ́ ara ọmọ mi tí ó lè fa ara gbígbóná àti àìlèyí ọrùn ọmọ náà,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/04e3c1d9648f974b97134850288a4c18_V9MJayH1.wav,yor_Latn,sadede ni a ri kan lara awọn oloyun wa ti o wa si ile-iwosan wa ni owura yii oloyun naa de tirora tirora to bẹrẹ si ni kegidi to nfọwọdi ẹhin rẹ mu to nfọwọdi mumu bẹẹ lo n bẹrẹ igba ti o tobi iṣẹju mẹjọsi mẹwa ta mu wọ ilo ile igbẹbi wa lani ki arabinrin naa o gun oke ti a dẹ yẹwo ti o si jẹ wipe ọmọ arabinrin naa ti de tosi ile ọmọ rẹ ti yanu silẹ kete larabinrin yii bimọ o ti o ọmọtẹjade ti o bi ọmọbinrin so a ṣe gbogbo nkan ti o tọ atiko yẹ kopẹ ni a ba mu iya ati ọma gbe wọn wọnu yara lati lọ sun ki wọn le wa daadara opẹ ma ni iya ọmọ yii pe wa pe oun ma n ri pe o n rẹ oun wa o ma n rẹ oun wa ti oju oun si n su bẹẹni arabinrin dẹ n gbiyanju lati jẹun nigbati o bimọ o sa n ja petira lati jẹun nigba ti o bimọ tan ṣugbọn ounjẹ yin o fi bẹẹ lọ lẹnu rẹ daadaa bẹẹ si ni oon rẹ wa ti o si lo yinko ki nikan ti o ṣẹlẹ ṣe a le ni ẹjẹ lo ti lọ lara rẹ pupọ to nidi ẹjẹ ni abi kini ta le ṣe fun ṣe ka fun lẹjẹ ni abi ka fun lounjẹ,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/5e152cf85a225ce81f02d179c5219687_WcTrLMpH.wav,yor_Latn,ìyá ọmọ kan tó ń gbé ní ilé wa ló lóyún ọmọ rẹ̀ kejì níbẹ̀rẹ̀ oyún náà gbogbo ǹkan ń lọ déédéé inú rẹ̀ sì dùn pé ọmọ tuntun ń bọ̀ ṣùgbọ́n ní oṣù díẹ̀ sẹ́yìn ó bẹ̀rẹ̀ sí ní ìrora tó lágbára ní ìsàlẹ̀ inú ní ọjọ́ kan ìrora náà pọ̀ tó bẹ́ẹ̀ tí kò le fi dìde dáadáa kò pẹ́ ó tún bẹ̀rẹ̀ sí ní rí ẹ̀jẹ̀ púpọ̀ tó ń yọ lára rẹ̀ ẹ̀jẹ̀ náà ju bí ẹ̀jẹ̀ yìí pọ̀ ju bó ṣe máa ń rí lọ ó sì máa ń mú kó rẹ̀ ẹ́ gan bí ó ṣe rí ẹ̀jẹ̀ yìí ẹ̀rù bá bóyá ọmọ inú rẹ̀ wà nínú èwu ní kíákíá ni ọkọ rẹ̀ ràn án lọ́wọ́ láti lọ sí ilé ìwòsàn ìbéèrè mi ni kí ni ó lè fa ìrora tó lágbára ní ìsàlẹ̀ inú nígbà oyún ṣé ẹ̀jẹ̀ púpọ̀ tó ń yọ nígbà oyún jẹ́ àmì ewu fún ìyá tàbí ọmọ inú rẹ̀ kí ni àwọn àfihàn tó fi hàn pé oyún náà wà nínú ìṣòro ṣé òògùn wà tó lè dá ìrora àti ẹ̀jẹ̀ dúró láì bá ọmọ inú rẹ̀ jẹ́,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/18d35f10762359b19e54f116fb4c5d59_uNjyd6i3.wav,yor_Latn,ẹkú ìkàlẹ̀ dókítà àṣejọ̀wọ́ ọmọ mi ni mo mú wá sí ilé ìwòsàn nítorí pé mo ṣàkíyèsí pé bí ó ṣe ń mí ó máa ń dán bí ẹni pé afẹ́fẹ́ ń kọjá níbi ihò kékeré bẹ́ẹ̀ ni ó ṣe ń dún létí ó sì ń dún bí ìgbà tí wọ́n bá ń fan fèrè tí ó sì ń tiraka láti gbin dáradára tí mo sì ṣàkíyèsí pé láti bí ọjọ́ mẹ́ta báyìí ní alẹ́ ó máa ń burú sí i nígbà míì mo máa ń rí pé àyà rẹ̀ ń wọ inú àti jáde gangan bí ẹni pé ó ń ṣiṣẹ́ takuntakun láti mí ni tí mo sì ṣàkíyèsí pé kò lè jẹun dáadáa bíi ti tẹ́lẹ̀ mọ́ nígbà tí ó bá fẹ́ jẹun ó máa ń dáwọ́ dúró láti gba èémí tó sì jẹ́ wípé kò fún un ní àǹfààní láti rí ohun sùn dáadáa láti bíi ọjọ́ mẹ́ta léyìí tí mo sì ti mú un lọ sí ọ̀dọ̀ àwọn olùtajà ògùn ní àdúgbò tí wọ́n sì bá mi fún un ní ògùn kọ́ torí pé ó ń ṣe bí ẹni ń wúkọ́ díẹ̀díẹ̀ ṣùgbọ́n tí kọ́ yẹn kò pọ̀ ṣùgbọ́n pẹ̀lú gbogbo ògùn tí ó lò yìí mo ṣàkíyèsí pé kò ṣiṣẹ́ bákan náà ni mímí rẹ̀ tí ń rí tí ó sì le jẹun já gan-an ẹ jọ̀wọ́ irúfẹ́ nǹkan wo ni ó ń mú ọmọ mi pẹ̀lú ohùn fífọ́n báyìí àti pé ṣe ó nídìí àyẹ̀wò ìgbá àyà láti lè mọ irú nǹkan tí ó ń dún àti bí àyà rẹ̀ ṣe mí gúlegúle irú àwọn ìtọ́jú wo ni mo lè fi fún ọmọ yìí láti ràn án lọ́wọ́ pẹ̀lú mímí láti mí dáadáa ní inú ilé ǹjẹ́ ó ní àwọn ohun òògùn àbí ohun nǹkan míì tí mo tún lè ṣe fún ọmọ yìí,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/4b5dafdd048fda6b500229829e5e9b96_k91FH9Us.wav,yor_Latn,gẹ́gẹ́ bí a kíkanjú obìnrin kan tí ó gbé ọmọ rẹ̀ dání tí ó sì rí i pé ọmọ náà ń gbóná mọ ní ọwọ́ lójijì ọmọ náà bẹ̀rẹ̀ sì ní gbọ̀n mọ ní ọwọ́ tí kò sí control mọ́ irúfẹ́ àìsàn wo ló ń ṣe ọmọ alábiamọlò yìí àti wípé irú àyẹ̀wò wo ni wọ́n lè lọ ṣe fún ọmọbìnrin yìí irú ìtọ́jú wo ni la sì le fún ọmọ yìí,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/a507677852a3552b87a8ff868ad73fd2_o0SBTrZz.wav,yor_Latn,ìyàwó kan ló ṣe àkíyèsí wípé ọkọ ògún ní ẹ̀fọ́rí tí ẹ̀fọ́rí náà sì burú gidigidi tí ó pọ̀ ré kọjá pé ọkùnrin náà run rẹ̀ gan kò lè yí ọrùn náà sí ọ̀tún tàbí sí òsì bí ó ṣe yẹ ó wá ṣàkíyèsí wípé ò ń rí àwọn kòkòrò kéékèèké èyí tí kò sí nínú àgọ́ ara arákùnrin náà tẹ́lẹ̀tẹ́lẹ̀ ṣùgbọ́n tí ó kàdédé lójijì tí ó dédé la ilẹ̀ hù èlé yìí ni ó fa ìdẹ́rùbà fún arábìnrin náà wípé irú ìṣẹ̀lẹ̀ tó ṣẹlẹ̀ pẹ̀lú ọkọ̀ òun yìí pé kíni ó le fà á àti pé kíni ohun tí ó le ṣe ìbéèrè tí mo béèrè lọ́wọ́ arábìnrin náà ni wípé ǹjẹ́ ọkọ rẹ̀ ṣé ó ti fi ìgbà kankan ní bóyá ara rẹ̀ gbóná tẹ́lẹ̀ tẹ́lẹ̀ rí tí wọ́n lo òògùn kan ni ó ní rárá tàbí wípé ọkùnrin náà o rí ibùsùn tí ó ń sùn ǹjẹ́ ohun tí ó fi ń ṣe ìrọ̀rí ṣé kì í ṣe wípé bóyá ó sùn lé oòrùn ni arábìnrin náà ní rárá kì í ṣe wípé ó sùn lé oòrùn ṣùgbọ́n ṣe àdédé ni orí fífọ́ yìí bẹ̀rẹ̀ ní lemọ́lemọ́ pẹ̀lú oòrùn gígan àti kòkòrò tí ó jáde ní ara rìí tí irú ìṣẹ̀lẹ̀ báyìí bá ṣẹlẹ̀ kí ni tí irú ìyàwó náà lè ṣe láti fi leti ìtọ́jú ọkọ rẹ̀ tí yóò sì padà sí létílẹ̀ tí ó wà,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Yoruba/db920bdf3fb42ec1aa1d8d029665fcfd_mXwyX0E6.wav,yor_Latn,ìyá ọmọ kan le wa tó ṣẹ̀ṣẹ̀ bímọ tuntun ní ọ̀sẹ̀ méjì sẹ́yìn ó bẹ̀rẹ̀ sí ń rí èjè díẹ̀ díẹ̀ ní ojú ara rẹ̀ ṣùgbọ́n bí ọjọ́ ṣe ń lọ ń ṣàkíyèsí pé nǹkan bí ipin àti ẹ̀jẹ̀ wá ń jáde nígbà míì àwọ̀ rẹ̀ yàtọ̀ ó sì ní òórùn tí kò dára ìyá ọmọ náà máa ń ní ìrora kékeré ní ìsàlẹ̀ ikù rẹ̀ ní gbogbo ìgbà tó bá ń rí àmì wọ̀nyí ọkàn rẹ̀ máa ń dàrú ó ń ronú bóyá èyí jẹ́ nǹkan nínú àwọn ìṣòro tó wọ́pọ̀ lẹ́yìn ìbímọ tàbí ìṣòro ìmín ní ọjọ́ kan nígbà tó lọ sí ilé ìwòsàn tó ń bá àwọn ìyá mìíràn sọ̀rọ̀ ó gbọ́ pé kò yẹ kí wọ́n fojú tẹ́ńbẹ́lú àyípadà kankan tí wọ́n bá rí ní ara wọn èyí mú kí ó pinnu láti rí dókítà láti bá wọn sọ̀rọ̀ ìbéèrè mi ni pé kí ni ó lè fàárọ̀ ǹkan yìí lẹ́yìn ìbímọ ṣé ìrora ní ìsàlẹ̀ eku lè jẹ́ àmì àrùn kan kí ni àwọn àmì ewu tí ìyá ọmọ tuntun yẹ kí ó máa ṣọ́ra fún lẹ́yìn ìbímọ kí ni àwọn ìgbésẹ̀ ìmọ́tótó tí ìyá ọmọ náà ní láti bẹ̀lú láti dènà àìsàn lẹ́yìn ìbímọ,yoruba
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/4fbae5a5b6da2d7b3e3591c558b3edbc_QYnjeGL8.wav,pcm_Latn,one caregiver wey dey look after one small pikin been noticed say dey pikin wey im dey look after been dey struggle to breath and dey way wey dey pikin dey breath no dey normal she also noticed say dey pikin dey cough dey cough well well and dey cough bad well well dey pikin no be pikin wey im mama been live after im born am and no be pikin wey dem dey bare foot cold water so na wetin fit cause small pikin breathing to get dis kind wahala and to dey cough plenty like dis and why e no dey fit breathe di way wey e suppose dey breathe wetin dem fit do for dis kind case,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/d18276317452221f97ab4a94b032bdc6_dFGF21sn.wav,pcm_Latn,as woman wey get mind wey dey hold her pikin when yu see say the pikin body dey hurt the pikin body just begin to dey shake the pikin dey get convulsion and im no dey in control again which kind sickness dey do this pikin wey im mama still dey give breast and which kind care them fit give this pikin,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/ee75291d151f8b8324ecdf383086b1b7_e9W0pnBj.wav,pcm_Latn,one of my seniors bi johns born baby ga few days ago as she dey giv di pikin breast she cannot say anytime pikin di suck breast he dey add am to breath sometimes as di pikin dey suck go just stop suddenly like say life no dey di body one midnight as di mama dey breastfeed di pikin she cannot notice say di pikin leaves dey change color small small fear catch und well well and she no know wetin to do she quickly carry di pikin upright make e feel breathe better but di pikin still dey struggle to breathe di papa too fear as e see say di pikin dey find am out to breathe and di leaves dey change color dem no waste time atol dem quickly carry di pikin go hospital make doctors attend to am wetin fit make newborn pikin leaves dey change color abi difficulty to breathe while di pikin dey suck breath a dangerous sign our disease or liver disease fit make pikin dey struggle to breathe which other dangerous signs and symptoms wey parents suppose they watch out for and waiting be the majesty first treatment where person fit give pikin where the struggle to breathe after medical approach,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/b7fffece54c38ca6e6436d21538610b2_j14LjflU.wav,pcm_Latn,one woman been born pikin pikin like five months wey don pass she can explain say when she born dey pikin noting be dey worry dey pikin as dey pikin been dey chop plenty well well as dem been expect na im just like dat ooo she can't see say dey pikin go dey cry well well i see something dey pin am for im leg and im hands e been also come reach points wey dey pikin go call person to come help am stand up to dey waka for ground or to dey move so that e go go where im mama dey abeg wetin this woman fit do for dey pikin so that the tin wey they pain the pikin for en hand and en leg go stop and wetin go fit make sure say this tin no go delay the way wey the pikin dey grow so the mama wan come hospital with the pikin com sick doctor to find out wetin them fit do wey go help the pikin body dey better and make im health safe better,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/a1313a1f79d9031eda58aba73d277c25_0BWlmcnw.wav,pcm_Latn,one woman notice say anytime wey dem wake-up for morning husband go begin cough well well di cough dey start suddenly and e fit take long time before e go stop as time they go she noticed say her husband no fit breathe well again anytime wey e waka small distance or climb staircase e go stop mek e catch breath because e dey tire quick quick one day after husband don spend long time they cough and they struggle to catch breath di woman com fear e begin think say maybe one sickness dey cause all this problem di next day she talked to her husband make dem go hospital go see doctor so that doctor go fit examine am and know wetin dey really happen di question be say wetin fit make pesin dey coffee like this with constant tiredness and serious difficulty to breath anytime the coffee start na only long sickness or hard sickness fit cause this kind problem which kind sickness fit make persons struggle to beat so much or even cause death if them no get urgent treatment wetin be danger science of coff and britain problem wey family members suppose wash out for wey mean say di person need urgent attention,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/e7b447483fd325186b4782547bdd4ec3_9gZSCuTr.wav,pcm_Latn,doktor one mama wey dey live for our house begin notice say her pikin been no dey suck breast well well anytime wey she try giv em breast the pikin the sock small com stop as if him don tire the mama been also notice say the pikin no get plenty strength to the sock breast and him go sweat well well for him head and him face no be only that one the way the pikin they breathe self com change e com be like say the pikin dey breathe up and down like person wey they struggle to breathe as days com pass the mama com begin dey worry well well she com dey wonder whether na because say the pikin been no dey chop well abi whether e been get another wahala wey been dey worry the pikin breathing and the way wey e dey sweat na im she decide to go hospital go see doctor make e examine the pikin my question be say wetin fit cause pikin make e know the sock breast well well de way wey the pikin they take breeds na sign say e get health wahala which danger sign make the pikin parents them they watch out for wetin fig cause small pikin to they sweat when in the sock prists,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/86059a070a4e55d39ef204f742762a15_tL9RtgtX.wav,pcm_Latn,one man wey dem dey call suberu wey dey about fifty years old begin dey cough one day at first dey cough no too serious but as weeks pass com tom months dey cough com dey was gradually after some time him begin dey find amount to breathware na true say when dey cough see small e try different remedies wey people recommend but dem no work instead dey cough come dey worse at last e decide say instead make him dey buy different medicine by himself make him go hospital go see doctor when e reach hospital e tell dey doctor say e don dey cough for three months e explain say e don try home remedy wey people advise am like honey hot water bitter cola and different cough medicine wey e buy from pharmacy but instead make the cough dey reduce e continue to dey worse e reach well sometimes e go feel say like say e no dey fit breathe well again because of the cough di man come ask doctor say wetin fit cause this cough wey don last for this long why be say all di remedies and medicine wey i don use no work wetin i suppose do make this cough stop completely make i fit breathe well again and make i return to good health,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/0e668f9a5682c0479079417f3a53b181_rA6kVlYk.wav,pcm_Latn,why old papa come among local hospital di papa talk say he get serious edic him neck di stiff and raj don't old any comer for him body he come as wey tin fi custom and we tin with correct treatment we ask em whether the headache start suddenly or it dey come small small di papa say he start suddenly for night and he now it don't become very severe you still ask em whether he fit look like to air when he say no because like they make the head the cross we ask em about the rush we the embody whether he dey penal whether he plenty or he just more the papa say the rush the all over embody in fit point one place and the each and change after that we ask whether he don contact with anybody wey sick recently the papa say them no go anyway apart from where them they sell goods for front of the house and them no know anybody wey sick wey them don get contact with our question for doctor be wetin fit cause this kind serious adeque and steve neck wey make personal photonym neck plus rush all over the body wetin feel be the cause na infectious disease one another sickness our second question be which kind tests this papa suppose do to know exactly wetin they worry yam make you fit get correct treatments and which medicines them fit starts give yam before the test results to commerce,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/c5748d7fa1eb280b335fe60c194f76cc_ugSDPfyl.wav,pcm_Latn,as i burn finish i couldn't dey try mek i get myself again one evening like that as we no get water wey dey clean for our area anytime wey i want baff i go use di tea water dey baff i couldn't dey tink wetin i go do for myself mek i fit dey use water weakling baff so one evening as i dey my body couldn't dey do me anyhow i couldn't notice say blood dey come out for my body and this blood wey come out for my body dey smell as woman wey born finish blood suppose come out for my body but this one dey smell well well i can't feel somehow i no feel come on my eye from this blood wey dey come afore my body so i can't rush go hospital make i go know whether na di dirty water wey i use di bath feel make mi di come on blood wey dey smell whether dirty water fit cause dis kind thing for pesin wey born pikin yu,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/49cff9824ce83f941df638389c5bf954_gYXLSt7G.wav,pcm_Latn,doctor i bring my five years and two months old pikin wey get condition for two months wey dey find difficulty to breathe dem dey cough well well every night i com buy dem one tb cough medicine wey dem dey call to toll in for am e don finish one bottle but di cough still dey dere e dey very hard for am to breathe wednight reach i go do tb test for am dem com tell me say e no get tuberculosis so doctor abeg wetin cost five years old pikin to dey get cough wey dey steady and wetin cost five years old pikin wey no fit breathe well for night,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/01582ceae9c158cb9e2b24774626fc37_5TTHIJXz.wav,pcm_Latn,when we ma wey dey 30 years old born pikin feminis wey don pass i tok say di delivery go normal because dem born di pikin di pikin dey get serious problem di pikin no dey cry well and e no dey respond like newborn baby suppose respond after bird di pikin no cry well atol and e bi like say e dey find am how to wake up di pikin body fit dey stiff or e no dey move well as dem expect di pikin no fit sock breastware and e dey struggle to breastfeed di mama dey worry because all our other pikin dem come immediately after dem born dem wetin fit cause dis kind problem which kind things dem fit do for di pikin letting be di immoducing step wey earthworkers suppose take immediately and which kind treatment dem give dis newborn pikin,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/a278bf8d3ccbba6ecc86e8cea1a40d3d_opKHIixJ.wav,pcm_Latn,home away dey 22 years don born for our hospital three days ago today she karri yah newborn pikin come for routine humanization as dem reach she tell us say di pikin no gree sock breast atol di pikin too dey weak e dey sleep past normal and e no dey weak wear she tok say anytime she try put breast for di pikin mouth e no go sock atol she can notice say di pikin and leg and old body dey very cold like us di body took cold reach where she dey fear to touch di pikin with her bear hand and na only when she wrap plenty clothes before she fit carry her she talk say di pikin no dey sock breast di old body di coat to touch and di pikin don dey more weak as time dey go e no fit move hand e no fit stretch leg e no get normal movement or reflex na so e just dey lie down no strength no movement she talk say anybody wey look di pikin go know say di pikin really sick and don tire wetin fit cause dis kind thing wetin una think say fill apple make pikin body dey fill dis kind freezing coat na only because di pikin no distock bread or a be another sickness fill di course and too wetin fill be di treatment make di pikin begin sock breast again also gozani di immunization wey dem suppose give di pikin today let im be una professional advice,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/288cf3471fcaacbf26ddef4f19a21259_RY0WdrDk.wav,pcm_Latn,dem bin com notice say one new pikin wey dem just born for our hospital for like 20 minutes wey just pass bin dey do as if sleep dey im eyes dey pikin bin no cry well well since dem born am when we bin check im respiration e bin dey okay but dey pikin bin just dey sleep we also bin check im temperature and e bin dey normal now my question bi dis wetin fit cost pikin wey dem just born to dey look as if e dey sleep and to no cry since wey dem born am and which kind treatment go work well well for this kind pikin and when im mama come house which medicine she fit give dey pikin and which one make she no give and which kind food make dey mama dey chop to make sure say both dey mama and dey pikin go dey healthy,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/daaf4f17a692bcdf4dc7af17888e2cfb_kRMrmr3v.wav,pcm_Latn,good evening doktor abeg i bring my pikin com hospital because i notice say anytime wey e dey breathe e dey make sound like say eh dey rush through small oat e dey sound like whizzing e still the sound like person wey they blow whistle and they struggle to beat wey i don't also notice say for about three days now if they cough mostly for night sometimes i dey see say mi chest dey go inside and come outside wey wey like say e dey use plenty power just to breathe i still notice say e no fit chop wey like before anytime wey e wan chop e go first stop make e catch breath because of this problem e never fit feed wey for ya bout three days now i don carry and go chemist for our area before and then give and cough medicine because maybe dey cough small small although de cough no so much after yu take de medicine i notice say yu no work yu still dey breathe like before and yu still no fit chop well abeg wetin fit be di sickness wey dey make my pikin dey breathe with this whistly sound e need chest examinations chest through to know wetin dey worry am and why e chest dey draw go inside our common saladies wetin be di treat wey wey i fit give dis pikin for us to help bread better b na any other medicine or any ni other way day wey i fit use help and make bread way,pidgin
/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Pidgin/db590cb818898f1be5aff3bc7d794e64_D3nhx3gF.wav,pcm_Latn,this morning one woman wayborn for our place deliver a pikin healy for dawn around eight o clock a m di person wey dey with am for us call us say di woman dey shiver a body out well well and she dey complain of plenty for di pain we go shake di woman cover am with clothes and shake our temperature our temperature na 38.2 celsius we can do malaria rapid test for am and show say di woman get malaria react and whether she don chop and she say she never chop anything we tell di people wey dey with am make dem give am tea wey she drink we ask whether she don breast free di baby she say as she wan breast free di baby she notice say di baby don stew we have di woman sit up and lean back for di bed so our body fit feel small better we check am again and see say our eye is no pale we advise say as soon as she don chop may she take paracetamol after she take the paracetamol we can't decide when then she fit take another toes since the malaria test confirm say she get malaria we fit continue with their properate treatment because she still dey feel weak if she no improve after eating at take paracetamol we fit know the nurse treatment wey go fit hand,pidgin
