audio_id,language,reference,hypothesis,duration,local_path,url
c7ae9c4c-9650-4dcc-9c1f-dd2ce1320982,fulfulde,"Debbo fere moh dubi chappan eh Didi eh Didi moh danyi ha asibiti balde Tati ko sali waddi bingel mako hande wadugo riga kafi bikkoi kecchon. Deh o wari sei o yechchi Amin bingel doh sali musungo, ha yotti bingel man wala sembe koh sedda boh o danan tan. Ovi bingel man wala joga endi, denbo kodei jungo mako, kosde beh bandu mako pat doh fewi delem har doh hulna moh to’omemi bingel man beh jungo mako, har dikka o hosa moh hader sabbodeh. O hakkilini bingel man sali endi, bandu mako doh fewi to beh memi denbo bandu man do bedda watugo har o wala Wawa bamta jungo mako, forta kosde boh o wala dimbah sam, odo wali babal gotel tan. Toh a lari bingel manni odo yonti boh nyaugel. Dimeh Dasi bannin man? Dimeh on a numata dasata bandu bikkoi kecchon fewa delem toh goddo memi? Koh ngam o sali musungo on tan koh ngam dimeh on? Dimeh min wawata wadugo hala salareh kosam endi man? Denbo hala Riga kafi hadi min jabah man dimeh on shawara mah ha Dow man? ",debbo fere mo dubi chappan e didi e didi mo danyi ha asibiti bale tati ko sali waddi bingel mako hande wadugo riga kafi bikkoi kechon nde o wari sai o yecci amin bingel do sali musungo ha yotti bingel man wala sembe ko sedda poan tan o vigel man wala. ga endi jungo mako kosde be bandu mako pat do fewi delem har do hulna mo to o me jungo mako hardika o hosa mo ha nder sabude o hakkilini bingel man sali endi bandu mako do fewi to be memi dembo bandu man do bedda watugo har o wala wawa. ta jungo mako forta kosde bo o wala dimba sami babal gotel tan to alari bingel man ni o do yonti bo nyawgel dume dasi bannin man dume on a numata dasata bandu bikkoi kechon fewa delem to goddo memi kongam o sali musungo on tan ko ngam on. min wawata wadugo hala sala kosam endi man den bo hala diga kafi handi min jaba man e on shawara ma hado man.,100.529,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/7e11306fe2f55f3ac9477ddb4d830de2_VnFrNlTX.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/c667015d-cb35-4cae-a580-4a5001443e0d/7e11306fe2f55f3ac9477ddb4d830de2_VnFrNlTX.wav
b56b8cde-923d-43a6-a213-9825f54e05d9,fulfulde," Debbo dayi bingel. Bingel mai leuru jew ko saali. Owadi bayani hala bingel mai, ovi wala damuwa do bingel mai wakati odayi mo, bingel mai do musina sosai bana no haadi,  bani tan o laari bingel mai do wooka naudum ha juude be kostejimako.
Yotti har mingel mai wooka be bamtamo o ladda, ko o dimba, heba oyotta daada mambe.
Useni dume don dada do wannata bingel do, hoinina naudum ha jude be kosteji bingel do, be da darna mounugo bingel mai? Kanjum daada idi wara sibiti, be bingel mai be laara likita heba be hefta ko be wannata be vallita bandu mingel do, o wonna o jamo.",debbo danyi bingel lewru mai lewru joi ko sali o wadi bayani hala bingel mai o vila dawa dow bingel mai wakkati o danyi bingel mai do musina sosai bana no handi. Bani tan o lali bingel mai do woka naudum ha jude be kosdeeji mako yotti hargel mai wooka be bamtam o lada ko o dimba eba o yotta daada mabbe useni dume on daada do wannata bingel do hoynina mon naudum ha jude be kosdeeji bingel do be daga bingel mai. kanjum dada yidi wara sibiti be bingel mai be lara likita heba be hefta ko be wannata be vallta bandu bingel do o wuna o jamo.,72.843,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/a7bfb580c59dbfc06b698a2a2c7cc8bd_dC1HSTpx.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/d6814191-320f-476e-b754-1e5f00ce3b43/a7bfb580c59dbfc06b698a2a2c7cc8bd_dC1HSTpx.wav
2f3e44a3-7f20-485e-ba8b-2776f62a7e10,fulfulde,"Debbo laari gorko mako do mari naawol hore, nawol hore mai voodai sam sam. Nawol hore do , do nawii ni har saida daade mako o tiidii ni, wawata wellutugo nano, nyamo ni bana no haadi. Sai o laari puulel pamari je walano bandu gorko mai amma fudi vurti nonon. Dum hulni debbo mai do irin kuje je fedi do bandu gorko mako, dume don laati hunde mai vurti, kuma dume don owadata? Komiemi debbo mai ba gorko mako medi marugo zaszabi naudum na be kuma lekki toi be naftiri?
Ovi aa.  Ko gorko mai, leso o naanata, do pilo dawai ba o naani do daade mako ba? Ovi aa. Dawai ba o naani do daade mako ba nonnon naawol hore mai wari, sai wardi be tiidol daade. Kuma pullel per pertel vurtinimo ha bandu mako.
Ko irin kuje bani fe’di, dume don irin Debo do wadata vallititta gorko mako be lorninamo bandu bana no wonnon?",debbo lari gorko mako do mari naawol hore nawol hore mai fodai sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam sam samini harda dande mako otidini wawata waylutugo nanu be nyamu ni bana no handi sai o lari ulal bamri je wala no bandu gorko mai amma fuddi vurti non hulni. debbo mai do irin kuje fe'i dow bandu gorko mako dume on lati hunde mai vurti kuma dume don o wadata komi emi debbo mai ba gorko mako medi marugo zzabi naudum na be kuma lekki toi be naftiri o vi ko gorko mai leso danata do. pilloy ba o dani do dande mako ba o vi o nani do dande mako ba non nawol hore mai wari sai wardi be chiddo daandi kuma vurtini mo ha bandu mako irin kuje ban. fedi dume don irin debbo do wadata vallta gorko mako be lornina bandu bana no gonno.,103.675,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/b3f8e1c492a2e170e1020e915f9e5feb_9wk2n8d4.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/2f4abe8b-e67f-4ef8-ad92-a4a83f3f42ba/b3f8e1c492a2e170e1020e915f9e5feb_9wk2n8d4.wav
2cc76397-ed2f-47fc-bfe4-fc04693d603d,fulfulde,"Daada  peju, do mari bikkon tati, peju don petel mai . Peju domari dubu gotel. Daada peju mai hirliti bawo palde sedda dai odayi . Peju do mari ye’u dojjugo, kuma tun wakati mai odo ta dojja wala darugo sam . Ovi kuma o hirliti foofugo fu do hokkamo bone.ovi dojjugo do yawanchi do warinamo be kikkide  wakati komai fu nasti do naana. Ovi foofugo mako do sadina mo ofoofa boddum. Kam dojjugo do wala acchamo o foofa o vurtina boddum . Ovi oyahi ha yaudiko gargajiya kuma hokkimo lekki gargajiya amma o hirliti wala ko huwunimo. So ovi odilli tan oyahi sibiti heba be o hefta ko fedata be peju. Damuwa do waawan hoyina bingel do na? Damuwa berde na ko asma don feddata be bingel do? Kujeji toi don haadi bingel do haadi accha, heba ko damaatamo wadintamo o dojja hoyinnamo, usta sosai?",daada peju do mari bikon tati pejuon petel mai peju do mari dubi gotel dada peju mai hirliti bao balde sedda deju do mari nyawu ujugo kuma wakati mai o do ta ula tarugo sam o vi koma o hirliti fofugo fu do hokka mo mai do yawanci do warina mo be kikkide wakkati komoi fu nasti do dana o vi foofugo mako do sadina mo o foofata boddum do wala accha mo o foofa o vurtina boddum o vi o yehi ha nyondi garan kukki mo. lekki garkaji amma o hirliti wala ko huwina mo se o vi o dirri tan o yehi a sibiti heba be hefta ko fe'ata be petel dawa do wawan hoina bingel do na berde na ko asama don fe'ata be bingel do kujeji toi don handi bingel do handi accha heba ko. mo wadinta mo o dogga hoina mo usta sosai.,95.146,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/f1bc7d90ca18dcde7c7c9283d525d056_aJYaONaC.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/6e909e46-aea0-4c4f-bb81-41b4c41de685/f1bc7d90ca18dcde7c7c9283d525d056_aJYaONaC.wav
54bbaad4-dfe1-40e7-91f1-83faadadab2c,fulfulde,"Mi lili bingei am sodan  bafe ewedu ƙeƴa kikiɗe. Hanọ mintaci sappọ e joyi, kosam owarti wuro e owulla.Ko mi ƴami ko fayti, ɓẹ wolwaniya ɓọsaru ngati  kosɗe mako. Mi ƴami mon dume kala bọosaru on, toi  dun ƴuroi ko ɗu boosaru keddiraɓẹ non. Wakkati nden, mi wujani mo ŋebban ha babal boosaru ngati mo, ngam dum wara tọke ɓosaru ɗum.
Sai ɓẹ hokki am shaawori mi yaramo asibiti dayngol dere keddiraɓẹ . Ɓe widdaniyam baatẹ tetanus mi yaha mi sooda ha kemist. Mi soodi baatẹ ọn,dun tufi mo ɗun ƙeƴa. Illa wakkati den, mi yarimọ wurọ amma illa ƙeƴa , futtẹrẹ man ɓuuti , nọgurẹ nọ wooji. Jotta kam ,hakkilo am  ummi  ẹ mi tammi boosaru dun hokki ɓingel am nƴau boosaru.  Mi ɗọ ƴama wodi  lekki kọ mi sodinta na mọ ko bọ mi yara mọ sibbiti ɓẹ  ɓedda larugọ mọ.",mi lili binge am soda brafete e wedu kinya kiana minti sappo e join kosam o warti wuro o wulla ko min ƴamimo ko feiti be wolvani yam bosaumti kosam e kala bosaro on toi dum wuro kodum bosaru kindirabe non wakati den mi wuyanimo nebbam ha balto bo salamati mo ngam wara toke bosare dum be hokki yam. mi yaramo danyu derekindiraabe windanyamus mi yaha mi yaha mi soda ha kemeta on tufima ila wakkati den mi yarimo wuro amma inla kenya futere man umti nokkuure non wojji jotta kam hakila am ummi e mi tammi bosaru hokki binge am nyamdu bosa am. mido komi sodintana mo.,72.354,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/d7f56e3c49af2c1ef1fe26497dd03885_Ojde3urT.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/2cfca6d5-0a0f-4852-ae31-483a1a78d358/d7f56e3c49af2c1ef1fe26497dd03885_Ojde3urT.wav
f25002c8-9b3c-4634-b743-63e14592b434,fulfulde,"Gorko am dubi mako cappende ni. Denbo mi hirliti saati tati ko saali do odo fi ta yara diyam sosai sosai. No o yarata deyam mai nonon o sillata. Toh oyari dumdum ma nonnon. Kuma nonnon ma be jamma o finai wadai de sappo, o ummi o yaha o silla. Odo wooka fu, odo nana chomri kullum. Bo odon beddi bandu sedda. Wakati fere odo fi’a o do lara dowre, owala laara boddum to o ummi odo wancha. Mi hirliti odo silla akai akai bo dundum bo. Dumedon watata sillugo mere mere do be donka do? Kwadi oyarata diyam dumdum denbo odo silla duddum? Ko alaamaji do waawan je ye’u shuga, ko hundeji fere don? Haunigo toi be goji toi waddata heba hefta irin ye’u toi don do? Kowadi odo somi kullum do? Dumedon waddata silligo akai akai do? Do sembe eyam mako bamti don waddata ye’u do, ko diyam bandu mako timmi na, ko kujjeji fere don tan? Irin yiiri be kujeji yarugo toi o acchata, kuma dume don haadi odinga yaamugo? 
Mataaki toi ohosata, vallititta alaamaji do? De haadi noi goji be haunugo je Ye’u shuga haadi wada, kullum na ko yandego yandego? Ye’u toi don waddata alaamaji do je fe’data ha bandu mako?",gorko am duuɓi mako chapal nai ko sali dum o do fita yara ndiyam sosai sosai no yarata ndiyam mai non o sirlata to o yari duddum ma non ma be jemma o finai wadai de sappo o ummi o yaha o sirla o do woka fu o do nana. bo o do waan beddi bandu sedda wakkati fere o do fiya o do lara dore o wala lara boddum to o ummi o do wancha mi hirliti o do silla akai akai be duddum boaun watata sellugo mai. do be donkadum kwadi o yarata ndiyam duddum den bo o do silla duddum ko alaji do wawan jeu cuga ko hundeeji fere don aunugo toi be godi toi wadata heba hefta irinyam toi don ko wadi o do somi kulum doi on waddata selnugo akaya do. sembe iyam mako bamti don wadata nyamdu ko ndiyam bandu mako timmina ko kuje fere don tanugo achata kuma dume on handi oinga nyamugo mataaki toi hosata vallitta alaamaji do handi noy be hunnugo je nyamu cuga handi wada kulum na ko ya. nyeu toi don wadata alaamaji do jedata ha bandu mako.,126.944,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/729fddc470af85a17ac60bfb78dd0ee8_4uOweQfF.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/8a97b8c6-8fe2-4d56-8192-7dfa47a06db8/729fddc470af85a17ac60bfb78dd0ee8_4uOweQfF.wav
c6d6cd08-5891-40ef-a139-f669e738afb7,fulfulde,"Reedujo wari sibiti kikide do, sai ovi gorko mako do hoolinaamo akai akai be do doofa mo kullum. Ovi do watimo odinga hurtuluggo. Yalaade dumdum to onani gorko mako do warta saare ko to onangan lawol sare, se odo hurtila gam odo daami ta o tappamo ko o huda mo.
O hirliti fuu berde mako do dogga, do fi’ya. O dilli haunugo sembe eyam mako, se tawi do fa’i.
 Sai ovi o tori vallinde ha saaro mako be oyechhi be wanni be bayani ko feddata.  Kanjum don saare mako hokkimo lekki gargajiya amma wala ko acchi sam bawo o naftiri.
Oyidi o anda, dume don o wadata heba ta oringa hurlituko sosai do, to odo hota sare ko to o nani gorko mako do warta? 
Dume don owadata o lornina  hakkilo mako, berde mako waala , jam e hakkilo?",redu wari sibiti kiunko mako do hoina mo akay akay dufam kulu o vi do wati mo o dinga hulturgo nyalande duddum to o nani gorko mako do warta sare ko to nangal lawol sare o do vurtira ngam o do dami. ta o tappam ko o hudan o helliti fu ɓernde mako dokka do fiya o dilli ha sembe iyam mako se o tawi do va'i se o vi o tori vallinde ha sare mako be o yecci be wanni mo banyani wanni mo bayani ko fe. kanjum sare mako hokki mo lekki garkaji samo naftiri o yidi o anda dume on o wadata heba ta o ringa hurturgo sosai dum to do hota sare ko to o nani gorko mako do warta dume on o wadata o lornina hakkilo mako bernde mako wada jam e hakkiilo.,89.942,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/c306bef2a869a29a5f5379e5e636567c_FwtnIFMv.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/2e433a65-2b62-4d14-bb27-dd938229234c/c306bef2a869a29a5f5379e5e636567c_FwtnIFMv.wav
01c01c8d-5192-45d6-b2a6-aa58636139b3,fulfulde,"Mi dabbo panginga, duubi ma cappande tati e joyi. Useni ,mido  bingel am laibi joyi on laraina am mo. 
Mi hoti kugal. Ko kaydini ma , yalde tati sali do , mi havti o do if kata doja sosai. Min godi kodume je darnata dojugo mai, amma mi lari acei. Mi  Duda I jodugo ha Sara. To mi dile be fajita, Sai asiri mi wartata jago . Dada am on Jodata be bingel am . Kala dami habi wakati onugo, mido onuna minana ko odo doja, kuma beddo yeca am odo doja. Bingel mai lebi joyi on . O ace yarugo kosam tan  gam mi fudi yahugo kugal. Mi rai nimo kosam je labi tati, mi fudi hokugomo yamduji fera.  Mi do hoka mo yamduji Kala Kala , bana gari be yamdu bingel  je mi andi.
Ko kaydini am tun keyan Jamba, fofugo maako da bana o vowi ba. O wala fofa boddum, kuma kine maako suki pat .
Dada ma vidum ma hande wakati odo yiwamo be fajira, san da o naf tartiri diya jumjum ha kine mako be ha berda mako gam danma  mai sati.
Fofugo mai  fudi. O achiti fofugo bodum, kuma fofugo mai ache mo.
Useki, am dema: dima on mi naf tirta a maako je a cha ta  danba mai? Kuma hala fofugo  mai je labii, dime mi wadaata, dime mi naf tarta mo, kuma dime me wata hala fofugo bodum bo hadata mo fofugo.",Mido mari bingel am lebbi joi on lari mi amti kugal ko yaldini am nyalde tati sali dufti o do fita doja sosai min godi kodume darnata. amma mi lari acce judugo ha sare to mi dilli be fajjira saigo dada am on jodata be bingel am kala ko. lebbi joi on o acchi yarugo kosam mi fuddi yahugo kugal mi do kosam mi yarni mo kosam lebbi tati mi fuddi hokkugo mo nyamduji fere mido hokka mo. mi andi ko yaŋgi pat. ha kine mako be ha be on mi naftirta ha lebbi ndi naftirta mo waɗata hala fuu. hadda mo fu.,188.109,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/0c71653210fc3b05c4f3723db180c30f_Ky7SgT4A.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/e969e5a4-b9c1-4135-91f5-06d3466c1f7b/0c71653210fc3b05c4f3723db180c30f_Ky7SgT4A.wav
15b2f125-fca9-4ad1-8ffa-9a5db02234e0,fulfulde,"Daada je wondi ha daadirabe je waddata bikkoi mappe tufugo baatal ofamtini  o ye’u kecchel mako do mari damuwa ha hundeko mako, bo lebol mingel mai o wadi buluu .
Hande sai o yi’i to odo musina bingel mai, odo torra , hebata hendu boddum , be kuma do hokkamo bone foofugo boddum. Ovi kanjum don saklimo sam gam ohanda ko feddata be kecchel mako.
Dumedon watata lebol mingel wada buluu banni? Dume don kuma waddata mingel torra bo heba damuwa foofugo to’ do musina? Lekki don be hokkatanaaa, ko be larai mingel mai na?",ndada je wondi ha dadiraabe je waddata bikkoi mabbe dufugo batal o famtini o yi kecchal mako do mari damuwa ha hunduko mako bo leba bingel mai do wadi bulu hande sai o yi to o do musina bingel mai o do torra. heba tahindu boddum be kuma do hokka mo bani fofugo boddum o vi kanjum on sakri mo sam gam anda ko fe'ata be kecchal mako dume on watata debal bingel mai wada bdu bannin dume on kuma waddata bingel torra bo heba damuwa fofugo do. lekki don be hokkai mingel mai na,70.963,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/e96515e360a92f867f6105de073e3c23_e14dyyfM.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/aa9f1487-f1a3-4d70-aef8-286694f399cd/e96515e360a92f867f6105de073e3c23_e14dyyfM.wav
f01bdcfa-cea4-4a33-ade6-520e66be1a80,fulfulde,"Daada, joodata ha  fattude amin. Do mari redu je mingel mako didabu. A fuddurde reedu mai komai oyaha daidai, odo nana beldum bingel feere do wara . Amma lewru sedda ko saalido ofuddi nanugo les reedu mako do naawa. Yende naudum mai wadi mo sosai, har daker o darata boddum. Nebai sam, bawo toin ofuddi rufugo eyam sosai . Rufugo eyam mai da no rufata don ba, rufi sosai kuma waati mo chomri odo Sommi. Dai o laari eyam mai, sai o hurtili taani don ko fe’di be bingel mako. Gorko mako yawi vallimo be yahi sibiti. Demde am kanju, dume don watata nawugo les reedu ha reedujo? Rufugo eyam sosai do alaama hattara don na je daada ko bingel ha redu mai? Dumedon alaama goddo laarata redu mai don damuwa? Don lekki je darnata naudum mai na be darna eyam mai je nawnata bingel mai?",daada jodata hattude amin do mari reedu je bingel mako dida mo ha fudderde redu mai ko mai o yaha dei o do nana beldum bingel fere do wara amma lewru sedda ko sali do o fuddi nanugo les redu mako do nawa yende naudum mai wadi mo sosai ha dakai o darata boddum. nebai samu ton o fuddi rufugo iyam sosai rufugo iyam mai data don rufi sosai kuma wati modosomi de o lari iyam mai sai o vurtiri tani don ko fe'i be bingel mako gorko mako yimi vni mo be yehi sibiti. demne am kanjum on watata nawugo resdu ha redu rufugo iyam sosai do alama hatta don nana je daada ko bingel ha redu mai dume on alaama goddo larata redu mai don dawa don lekki je darnata naudum mai nan. be darna iyam je na.,102.147,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/8c2360e1822e81d4fada6be76e0f1dee_RZc9f1Qz.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/a249550d-bcc7-48c3-a9e8-1bbd6f7ad486/8c2360e1822e81d4fada6be76e0f1dee_RZc9f1Qz.wav
8d286282-88c2-4db6-9d83-b44e488d498b,fulfulde,"Likita, daada joodata ha sare amin, laari mingel mako wala musungo boddum. Dai o idi o musinamo sai mingel mai musina sedda sai yofta bana odo somi. Dada mai bo hirliti bingel mai wala sembe musungo denbo odo fi ta wulina sosai ha hore be yeso. Da kanjum tanba denbo foofugo bingel mai changi. Odo foofa bana yaha do do be do jippa les les , bana goddo mo hokkata bone foofugo. Balleji do dilla ni, daada mai obedda damugo. Odo tamma ko gam bingel mai wala musuna ko heyata ko don damuwa fere je do hauti be foofugo be vulungo bingel mai. Toh sai ovi ha oyaha sibiti olaara likita hauninamo bingel mako. 
 Demde am, dumedon lattata bingel heba damuwa musungo boddum? No bingel mai foofata do, alaama nyawu fere Donna?  Alaamaji hattara toi daada be baaba mingel mai hokkilinta? Dumedon waatata mingel petel vulungo todo musina?",likita dada jodata ha sare amin lari bingel mako wala musungo boddum nde o yidi o musina mo sai bingel mai musina sedda sai yofta bana o dosomi dada mai bo hiriti bingel mai wala sembe musungo nden bota wurtina sosai ha hore be yeso kanjum tan baugo bingel mai chan. o dofa bana yaha dudu bedo jippa les bana goddo mo hokkata bone fofugo balleji do dilla ni dada mai o vedda damugo o do tamma ko ngam bingel mai wala musina ko heyata ko don dawa fere je do hauti be fofugo be volugo bingel mai. o vi ha o yaha sibiti o lara likita onyina mo bingel mako demne am dume on latata bingel heba damuwa mugo boddum nongel mai fota do alaji hattara toi dada be baba bingel mai hakkilinta dume on watata bingel petel. wulugo to do musina.,95.084,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/4e7daa789a8dcfd3dc736d325b81b26a_UmtJityj.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/01f98330-4691-445e-b5cd-053c5ce906a0/4e7daa789a8dcfd3dc736d325b81b26a_UmtJityj.wav
a3a8aecf-41e9-4c37-9e58-85cab2862faf,fulfulde,"Duɓi Adeolu sapo(10), inna makọ adda an non. Amma,dere panɗeɗe, mi hissi mi lari ,cukaley on nọ joɗọ fere mako illa kọ inna makọ mayi; O yiɗa fijuki e ko moi fu,   oyiɗa badduko ko moi fuu. O fuɗi salaki ŋyamdu. E ɗun nandi hano o miilo sanne , be ɓerne mako e meti. Uune on hulnni am,sai mi waɗi dabare yarigomo  ƴaudiigu asibiti. Komi ƴotti asibiti,mi ƴamin Likita on ,""  na dun haala maide inna maka torratamo bo?  Koi mi waɗata wuro ga mi walla mo , ko haani bingei on heɓɓa wolwana likitajo nyaudigu ɓerne?, ko hanni mi wannamo ngam mi o heba o ŋaama ko o fijja e sakiraɓe mako  ko haani dun walliramo shaawori nyaundigu?","ndu sappo inna maako adda anu, amma nder bandi e mi hisi mi lari sukale on no jogo fere mako ila ko inna mako mai o yida fijugo hei fu o yida baddugo komoi fuɗɗi salaki nyamjum ha dun nandi hano olo sanne bernama ko metti hune on hulniyam sai mi wadi dabare yarugo min yotti. mi ƴamta on, naa ɗum haala mayde inna mako torratamo ko wana likita nyawtugo bern o heɓa o nyama ko o fija heso sakiraɓe mako wanniramo caawulu.",51.691,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/d55dc637310d60277193dfe69c27bd5e_A65DSzAF.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/6c355d41-5efc-4383-a6e1-647f7be7f245/d55dc637310d60277193dfe69c27bd5e_A65DSzAF.wav
780a88ff-c11d-41bb-9f23-6c37350359fb,fulfulde,"Debbo mo dubi cappande tati dayi minti sedda ko sali. Dayugo mai daidai don. Amma dai be dayi mingel do, mingel do do Mari damuwaaji manga. Mingel do Wala wooka boddum. Denbo wala nootititta bana kejjel wadata. Bawo dayugo bingel mai wookai  boddum bo do hebba bone ha finigo. Bandu bingel mai do bana do tiddi ko kuma bana walaa dimba no haadi. Bingel mai wala yaama boddum be torna mo musunungo. Daada mai do sakli gam bikkoiji mako de saali do bedo wooka, ataake to be dayibe . Dume don waddata damuwa do? Goji toi be wadata do kechel do, be kuma mataaki gwagaawal toi hosata? Dumedon wannata mingel kejjum do?",debbo mo duɓi cappande tati danyi minti sedda ko sali dany ɗon amma dai be danyi bingel do mari damuwaji manga do wala woka boddum den bo wala notitta bana kecc wadata bawo danyugo. mai wokka boddum bo do heba bone ha finugo bandu bingel mai do bana do tiddi ko kuma bana wala dimba no handi bingel mai wala nyama boddum be torna mo sumungo dada mai do sakri ngam bikkoi mako de sali do. Doka ataake to be waddata dawa do ngodi toi be wadata dow keccerdo be kuma mataaki gegga toi hosata dume on wannata bingel keccun do.,79.688,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/37145d139abce18251d52258917f0874_T9jRqZeT.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/265e7393-c766-4ed1-9dbe-108fe8ada491/37145d139abce18251d52258917f0874_T9jRqZeT.wav
99f911f5-20d3-4ac4-9574-b812408eeb47,fulfulde,"Debbo do dayi ha amin fajira do. Veeti do o dayi. Dai owari jambi je tati be fajiri , mo wondi be mako ha sare yooni amin, vi debbo do bandu mako do duina bo do vuli sosai denbo odo mari damuwaaji ko shafi bandu mako je daamata sosai. Min yahi min laari debbo mai, min suddi mo be kare, mi hauni wulugo bandu mako, min tawi 38.2.
Min wanni mo goji be nawu chufi. Kam debbo do velnai, o nandi malariya . Min emmi mo ko woodi ko o yaami, ovi wala ko Oyami. Min yechi mo vondi be mako, be hokkamo shaa’i o yara. Min emmimo o musini hande na? Sai ovi dai owari musungo bingel mai, sai o tawi kecchel mai riiwi.
Sai minvi debbo mai o umma o hoods obaara bawo mako , heba vallita bandu mako hoina sedda da pat ba, amma vallitai bo gite mako Labai. Min sauri mo to yamini sai oyara paracetamol. To oyari paracetamol mai timmi , sai min lara dai don haadi minhokka mo fein. Odo mari malayria kuma min wani mo goji mai . Useni min waawanmihokka mo fein. To o timmini yamugo, denbo min sauri mo o yara paracetamol, tunda o saatai, to dillai ni minhandai yaudinde min hokkata.",debbo doi ha amin fajira do veti dodai nde o wari jambe jetati be faje mo wondi be mako ha sare yoni amin vi debbo do bandu mako do dimna bo do wuli sosai den bo o do mari damuwaji ko shaafi bandu mako je dama tamo sosai. min yehi min lari debbo mai min suddi mo be kare mi auni wulugo bandu mako min tawi ta nyumo cufi ngam debbo do velnai o nandi male min emi mo ko wondi ko o nyami o vi wala ko o. min yecci mo on cara min emi mo o musini handina bingel mai o tawi keccel mai debbo mai o umma o joda o ara. badu mako hoina sedda do patba amma vlitai bo gite mako labai min sauri mo to nyamini sai o yara parata mo to yari fararata mo mai timmini se min lara deon handi min hokka mo fahin o do mari malaa min wadi mo useni min wa. min hokka mo fen to o timmini nyamugo nden bo min sauri mo o yara parasta mo tonda o satay to dirini min handi yon.,138.375,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/546cbd31aebd0c1c025d6d19de042c37_IXusi5MH.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/337467d4-18ba-42ad-b5a5-5c408cb82954/546cbd31aebd0c1c025d6d19de042c37_IXusi5MH.wav
71b27612-6180-4a02-8350-9b26bc81f697,fulfulde,"Binge danyel kesum ko danyaa e ha asbiti amen minti cappande didi ko wadii , Binge Ngel ena wadi no dum  daanii  woori. Tawi gila node daya, Ngel wadaayi woyaade boddum . Min yeewii  numfuaango maako, 
tee dum no waddu . Kono bingel ngel ena nyibi tan . Min yeewii kadi tembereeji maako, tee dum no alaa cedeele. Naamnal am ko :ko dume waawi waddi bingel  kesum wadi no dum daanii haa  woori e wadaayi wodaade boddum gile nde danyaa?
Hol nooje njamu walla jokkondiral ngel bingel nge foti hebde?
inna o arti  wuro e bingel ngel, kodume o waawii hokkude bingel ngel, tee kodume o waawaa hokkude?
Hol irin nyamuduuji inna maa nyaamde ngam o Wonaa e jam, tee bingel ngel maa wadi e jam? ",danyal kesum ko danya e hasiti amin minti chappan didi ko waɗi bingel danyi woya woya ngel wadai wuyande boddum min. waɗi konu bingel maako tiiɗum no allah chede namle maako. kesum wadi nudum danyi ha woya en wadai boddum gele danya harji jam wala jual. ngel foti heɓi wuro e ɓingel. ngam uwanake.,131.063,/data/Intron-Multimodal-Benchmarking/data/gates_data/audio/1521c0075746dc48a95911ec85c837b5_PKMlxJy8.wav,http://speech-app.s3.amazonaws.com/static/audio/uploads/9d8cfc96-651b-4c4e-b6b7-6301f11d620d/1521c0075746dc48a95911ec85c837b5_PKMlxJy8.wav
