id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,hypothesis,reference
22995,Mahloko a boletsweng a etsahala haho sena kgathatseho ho hang hantse ke etsa tse tlwaelehileng bo fihla bo otla.,The mentioned pains occur when there is no anxiety at all its when I am doing normal things and suddenly it hits.,sesotho,9b769bc8a3cb2358a73f88bded87d86665ce248b963e594d928080f8be80cdd8,Female,8.234999656677246,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/a1da519d7e3c5becb8e59be0c3d08328_MVvRjHKd.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"The mentioned sorrows occur when there is no progress at all, while I am satisfying the whole family.",The mentioned pains occur when there is no anxiety at all its when I am doing normal things and suddenly it hits.
21190,ke sebedisitse jwalo ka tsohle tse ka tlase empa ke sa sebedise ka botlalo• Ho ba le lero le ngata la ditholwana le ho nwa lero le leholo la meroho e metjha.,i used as all below but not use full• Have plenty of fruit juices and drink a lot of fresh vegetable juices.,sesotho,f993e11da62d7c4af4c64db94115e0df43455aa6acc2d76a39de59c121b2d76d,Female,14.96500015258789,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/b8fc6de584c5966860ecbfc44d0c3e89_ujhhQoLZ.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,I have fully utilized everything under the user interface. There is a long list of conflicts and also that new methods should be created.,i used as all below but not use full• Have plenty of fruit juices and drink a lot of fresh vegetable juices.
23640,Ke hobaneng ha see mme ho na le ntho leha ele efe ka holima counter eka nthusang ho kokobetsa bohloko? Le amohelehile.  Re leboha ho arolelana maikutlo a hau.,Why is this and is there anything over the counter that can help me ease the pain?  and welcome.  Thanks for sharing your concern.,sesotho,04c74f2184018a00e243bea6e85a00eb8d1a7f7697de8ff2016e98eef5dd7b16,Female,13.42099952697754,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/95ad07693936e06d0ab8e63615c5434a_H9U8Hbb2.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Because it’s not… and there is a discovery when it gets to the counters that can help me cope with the pain and fear, and be accepted, peace. Thank you very much for opening up your feelings to me, peace.",Why is this and is there anything over the counter that can help me ease the pain?  and welcome.  Thanks for sharing your concern.
25935,u tšoara joang ngoana ea kileng a ba teng leha ho le joalo.  ke qetellong ea kelello ea ka o ntse a phatloha ka lentsoe le phahameng 'me o lla ka linako tsohle.,how do you handle a child who has been though all this.  i am at my wits end she has loud out burst and cries all the time.,sesotho,64bc5d4138669eebd09b7aef313bc07e8974587563ea305fc8bdaaa63f883fce,Female,10.696999549865724,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/48ac081e8bcd78d72ef0a7a0ca33bf50_aLY36vFS.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"He is leaving right now, the one who used to be there is no longer so. It is my decision and my joy. He is still bursting out with a loud voice and he cries all the time.",how do you handle a child who has been though all this.  i am at my wits end she has loud out burst and cries all the time.
19525,Ke balile melaetsa oa hau o matla oa tšehetso.,I read your intense messages of support.,sesotho,520716b80b062816ca30442ced74faf717753630eeeab0b4dcd6f566822e36cb,Female,3.901999950408936,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/15ff033d3b83647b9881df04bebed1da_NFVw11Qy.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,I have read your powerful message of promise.,I read your intense messages of support.
23416,Ke badile ka diphekolo tsa batho ba thalassemia tseo ho tsona ho fanoang ka meriana ho eketsa tlhahiso ea HbF mme ka sena batho ba bangata ha baa tlameya ho ea bakeng sa BT. ,I have read about treatments for thalassemia people in which medicines are given to increase HbF production and by this many people do not have to go for BT.,sesotho,c6cba6b8af1c28a3f2bf319c17c9f074e5e8de83bc7b2f4b3cbdb4c31129fa27,Female,15.567999839782717,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/9a06807796505c7a9b93702c48437392_juDeqBxO.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"I looked into the results of people with thalassemia who are given medications to increase HBF, and therefore many people have to go for BT.",I have read about treatments for thalassemia people in which medicines are given to increase HbF production and by this many people do not have to go for BT.
26435,Hape libekeng tse 'maloa tse fetileng ke ne ke opeloa ke mokokotlo hoo ke ileng ka ea ho Ngaka ea Metsoalle 'me a mpontša boikoetliso boo ke lokelang ho bo etsa bo ileng ba ntokolla haholo.,Also past couple of weeks I was having a back ache for which I consulted an Orthopedic and he showed me some exercise to do which relieved me a lot.,sesotho,e00dbf3b57efa23429879ed94795de5ade20b9c4a6623556c0932d0575369d7f,Female,20.80699920654297,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/4c7c336d840c6e0227e8095b35449881_JV9HKdWn.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"In the past few weeks, I also had a backache, so I went to a friend's doctor, and he showed me some exercises that I should do, and they helped me a lot.",Also past couple of weeks I was having a back ache for which I consulted an Orthopedic and he showed me some exercise to do which relieved me a lot.
21192,Moradi wa ka o ntse a tswela pele ho ya nakong ya ho kgaotsa ho kopanela diphate.  O phetse hantle haholo mme o sa tsoa fumana mammogram. O ile a re o ne a e-na le ho ruruha molaleng wa hae.,My daughter is going though menopause.  She is in excellent health and just had a mammogram.  SHe said she had some swelling in her neck.,sesotho,f993e11da62d7c4af4c64db94115e0df43455aa6acc2d76a39de59c121b2d76d,Female,16.365999221801758,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/3a76490f7b35426f124db9b122e22aa7_CL8qQayb.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,The Botswana association continues its campaign of encouraging collective effort. She was healthy and had just received a mammogram. She said she had to talk to her child.,My daughter is going though menopause.  She is in excellent health and just had a mammogram.  SHe said she had some swelling in her neck.
18533,"na ho omella ho omella, kapa na u ntse u hōla ho fihlela ho phlegm?","the cough, is it dry or you're bringing up phlegm?",sesotho,cec5328ca82bdf3600ce5288ee4bf14d3ab078cd3dd0c50c4970bf9fb2ef3c74,Female,5.879000186920166,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/73bd0e93d646bc488a97e6c8b989f918_LTGDbU2T.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,It is inciting. Did you call me or did you exclude me?,"the cough, is it dry or you're bringing up phlegm?"
24738,Ho bua 'nete ho utloahala eka motho o nka ntho e nyenyane e bohale joaloka nale' me a nkopa metsotsong e meng ' e maloa,To be honest it feels like someone is taking a small sharp object like a needle and poking me every few minutes.,sesotho,e00dbf3b57efa23429879ed94795de5ade20b9c4a6623556c0932d0575369d7f,Female,15.119000434875488,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/bc0019e99737845f97bc302f62d8c296_Kl6fcb7q.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"It is true that it appears like a human. It is a small, sharp thing, like a star. And I ask for a few more minutes.",To be honest it feels like someone is taking a small sharp object like a needle and poking me every few minutes.
24768,Noa Pilipinas ele ngoe habeli ka letsatsi nako ea matsatsi a mahlano. Ke kopa keletso ka mabapi le taba ena. Rea leboha ka ho botsa potso ea hau ho Chat Doctor,Single dose with ciprofloxacin 500mg twice daily 5 days.  Please advice me in ts regards.  Thanks HIT hanks for posting your query to Chat Doctor.,sesotho,a068eeb60f6fd9a1afbcf517dc3679699d25c6f043f92371b9f77817284aea4b,Female,8.982999801635742,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/59ab6beb3dda4b22471331032b83d0e4_Hs8jiQ0F.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,Happy to see you and happy to greet you on this Friday. I'm asking for advice regarding a matter. We thank you for asking your question to the Chat Doctor.,Single dose with ciprofloxacin 500mg twice daily 5 days.  Please advice me in ts regards.  Thanks HIT hanks for posting your query to Chat Doctor.
23826,"Ke bile ka ba le bohloko bo ka dolimo ho liphio. Ke ka nako e itseng, 'me ho bonahala eka motho e mong o ntse a nhlaba. Hoseng hona ke ile ka tšheha 'me ho ne ho bonahala eka ntho e ngoe ka hare ho 'na e ntse e tsamaea.","Ive been having upper abdominal pain.  Its random, and feels like someones stabbing me.  Earlier today I laughed and it felt like something inside me kept moving.",sesotho,cf453cc2e7aa6d62a8f796e905427eea3e1bb437a764ef0246ba3f7e45b9402e,Female,17.089000701904297,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/7741ccdbb99553f30f51096118b8ae85_nillfhD1.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"I even felt the pain regarding Hadipeo. It has been a long time. And it seems like someone is still bothering me. I haven't even tried the path, and it seemed like something inside here was moving.","Ive been having upper abdominal pain.  Its random, and feels like someones stabbing me.  Earlier today I laughed and it felt like something inside me kept moving."
27348,Likotsi tse sithabetseng le liso tsa kankere ke mabaka a mang a tloaelehileng. Ka linako tse ling ho teneha ha feela ha sebakeng se itseng ho ka lebisa ho hlatse mareneneng.,Traumatic injuries and canker sores are some common causes.  Sometimes a simple irritation of one particular area can lead to a lump on gums.,sesotho,e00dbf3b57efa23429879ed94795de5ade20b9c4a6623556c0932d0575369d7f,Female,20.354999542236328,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/bd7345b86c112cd34cd33041fdf46230_f8doJmQq.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Diabetes and cancer are some of the reasons. At times, it's also necessary to clean the gums.",Traumatic injuries and canker sores are some common causes.  Sometimes a simple irritation of one particular area can lead to a lump on gums.
21175,Ke bile le maemo a phahameng a AST nakong ya diteko tsa ka tse 2 tsa ho qetela tsa madi.  Ke ne ke nahana hore ba ne ba le lilemo li 57 kapa 67.  Ke eng eo u e etsang TNK ?  Ke leboha potso ea hau.,I have had elevated AST levels during my last 2 blood screenings.  I tnk they were 57 or 67.  What do you tnk .  Thanks for your query.,sesotho,f993e11da62d7c4af4c64db94115e0df43455aa6acc2d76a39de59c121b2d76d,Female,23.72699928283692,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/cae1e40917de89dadabc559048ba90cc_PoynxISv.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,I had ST elevation and my last two blood pressure readings. I thought they were reading 57 or 67. What are you doing with TNK? Thank you for your question.,I have had elevated AST levels during my last 2 blood screenings.  I tnk they were 57 or 67.  What do you tnk .  Thanks for your query.
25870,"

Tlhahiso ea ka ke hore a ka ’na a hloka setsebi sa fisiotherapi, hape a hlokomeloe ke ngaka ea masapo bakeng sa puisano e teletsana. Ke ts'epa hore karabo ea ka e tla thusa.

","My suggestion would be, she may need physiotherapist and needs to be checked by an orthopedic doctor for further discussion.  Hopefully my answer will be helpful.  Chat Doctor.",sesotho,0a1dd3de534be283942ccd07df243a99d880f75b9ff383c72238fd78744f3176,Female,19.586000442504883,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/0b9299efca888334b996b8250badcfee_6zlj0Y0Z.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,My hope is that he may need a physiotherapy specialist. He should also be seen by an orthopedic doctor for a more detailed consultation. I hope my answer will help you.,"My suggestion would be, she may need physiotherapist and needs to be checked by an orthopedic doctor for further discussion.  Hopefully my answer will be helpful.  Chat Doctor."
25936,"hi ke na le motsoalle ea tsoang kotsing selemo se fetileng, o ile a etsoa opereishene ea ka hare.ka lebaka la kotsi ea sethuthuthu.","hi i have a friend came from an accident a year ago, he under go an internal operation.because of the motor cycle accident.",sesotho,64bc5d4138669eebd09b7aef313bc07e8974587563ea305fc8bdaaa63f883fce,Female,9.152999877929688,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/43e590711454008a416bc0a8d9adeb06_hdLDNn0s.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Hi, I am Naledi Motswalle. I survived an accident last year. I had to undergo an internal operation because of a motorcycle accident.","hi i have a friend came from an accident a year ago, he under go an internal operation.because of the motor cycle accident."
23009,"Lumela morali oa ka o lilemo li 9 'me o ile a thunngoa ke meningitis ka Labohlano.  Mantsiboeeng a Mantaha o ile a kula, a hlatsa bosiu bohle le feberu.","Hi my daughter is 9 and had a meningitis shot on Friday.  Monday evening she became ill, throwing up all night and a fever.",sesotho,64bc5d4138669eebd09b7aef313bc07e8974587563ea305fc8bdaaa63f883fce,Female,11.484999656677246,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/e4e7e3dbbf7e995907603fc73f1d0f00_OSUR5h0U.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Hello, dear, I greet you. Mother came to fetch me on Friday. In the late afternoon, she arrived. She washed her whole face in February.","Hi my daughter is 9 and had a meningitis shot on Friday.  Monday evening she became ill, throwing up all night and a fever."
26466,"Ha mora waka a hlaha ke ile ka hlokomela hore letsoho le leng le lenyenyane ho le leng, tsebe enngwe ha e na lefufuru, leoto le le leng le kena ka hare, mme menwana ya hae ya maoto e menyenyane. ","When my son was born I noticed that one arm was smaller than the other, one ear has no cartilage, one foot turns inward, and his toes are dwarfed.",sesotho,4c1d1dc2b1a3429279a2463ad0d7931714fcc3c51ffe791d3ea67fcdb2add2f3,Female,16.179000854492188,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/249ca8fcd77bc7185abe24fb707bb9c5_eygeQLeb.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"When my son was born, I noticed that one hand was smaller than the other. One ear has no opening. One leg turns inward and his toes are small.","When my son was born I noticed that one arm was smaller than the other, one ear has no cartilage, one foot turns inward, and his toes are dwarfed."
23947,"Ha ke hohla sebaka ebe ke emela metsotso e mehlano kapa e leshome le metso e mehlano, ke bona seboko se hlaha sebakeng seo, mme tse ngata di hlaha ka nako e tshoanang letlalong.",.also when I rub an area and wait for 5 or 15 min.. i see a white worm appears on that spot and many of them same moment from the skin.,sesotho,cf453cc2e7aa6d62a8f796e905427eea3e1bb437a764ef0246ba3f7e45b9402e,Female,14.083999633789062,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/a261f63230a7c4bb299d7250867f6d08_fyqOOOaI.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"When I examine an area for five or fifteen minutes, I see a shape appearing in that area, and often they appear at the same time as the description.",.also when I rub an area and wait for 5 or 15 min.. i see a white worm appears on that spot and many of them same moment from the skin.
25863,"

Na ke lokela ho qala ho noa meriana hang-hang? Ke mabaka afe le litlamorao tse mpe tsa keketseho ea SGOT/SGPT? Na ho ka laoloa ka ho fetola lijo? Na ke lokela ho etsa ultrasound ea sebete?

",Should I immediately start medication?  What are the reasons and adverse effects of increased SGOT/SGPT.  Can these be controlled by controlling the diet?  Should I get an lever ultrasound?,sesotho,0a1dd3de534be283942ccd07df243a99d880f75b9ff383c72238fd78744f3176,Female,25.895000457763672,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/8d690ef9a8c5ad81caa2312c3f531c05_cH1x06D4.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,Should I start taking medication immediately? What are the causes of elevated SGOT or SGPT? Can it be managed by changing my diet? Should I have a liver ultrasound?,Should I immediately start medication?  What are the reasons and adverse effects of increased SGOT/SGPT.  Can these be controlled by controlling the diet?  Should I get an lever ultrasound?
22739,"Ke mosali ea lilemo li 45. Ke na le bothata ba molala (mahetla), ’me nakong ea mariha bothata bona boa mpefala ’me ke kula.

","Thermagel will only relieve tooth sensitivity, it does not act on infections, therefore kindly see a dentist.I hope I answered your dental query, i wish you good health.",sesotho,0a1dd3de534be283942ccd07df243a99d880f75b9ff383c72238fd78744f3176,Female,13.850000381469728,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/92643786631ac4f9c6669dc5de725051_j09BqIv3.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"I am a 45-year-old woman. I have a problem with my neck (my head). And sometimes my body feels tight, this problem is becoming difficult for me and I am gaining weight.","Thermagel will only relieve tooth sensitivity, it does not act on infections, therefore kindly see a dentist.I hope I answered your dental query, i wish you good health."
26597,"U lokela ho boloka tlhoko ea hae e ntseng e eketseha ea maro a tsoang bokoling ha mmoho le tahlehelo ea mokelikeli 
o eketsehileng oa letshollo",You need to keep up with his increased need for fluids from the illness as well as with the extra fluid losses from the diarrhea.,sesotho,5857670ae24d90961b71e9479f91d633304c84285e8a972ad0691596e63688a8,Female,11.21500015258789,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/2d86e5c84dffb71a0c2c1e0778ffeb9b_pLDolP80.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"She should be kept under increased observation for fluid discharge from the illness, as well as increased fluid loss from diarrhea.",You need to keep up with his increased need for fluids from the illness as well as with the extra fluid losses from the diarrhea.
25849,"

Ee, haeba moqala oa ka o opa ha ke ja kapa ha ke metsa mokelikeli, empa lintho tse batang li bonahala li etsa hore ke ikutloe betere hanyane.

","It does, yeah, uh, If my throat hurts when I'm eating or Um uh or swallowing like liquid's as well, but cold stuff seems to make it feel a little bit better.",sesotho,0a1dd3de534be283942ccd07df243a99d880f75b9ff383c72238fd78744f3176,Female,13.569000244140623,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/aec6fde52a2d5689e95eaceef4d72874_EX2tLFWj.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Yes, if my example is bad, I am not looking to win, I am not calling it a competition, but those things that seem to be visible to me when they happen, I feel them a little better.","It does, yeah, uh, If my throat hurts when I'm eating or Um uh or swallowing like liquid's as well, but cold stuff seems to make it feel a little bit better."
22635,"Taba ea bobeli, matšoao a amanang le ho tšoenyeha ke karolo ea ts'ireletso ea 'mele mme a ferekanya a joalo ka ha matšoao a tšosang a mpefatsa mathata.  Ke fana ka maikutlo a tlhabollo le psychotherapy bakeng sa monna oa hau.",Secondly symptoms associated with anxiety is part of bodies defense mechanism and confusing those as scaring symptoms worsens the problems.  I suggest counseling and psychotherapy for your husband.,sesotho,64bc5d4138669eebd09b7aef313bc07e8974587563ea305fc8bdaaa63f883fce,Female,18.270999908447266,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/sesotho/14ec8f472a2172f0e9c6cb8c769bbedf_HTuG1gae.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Hello ma'am, there are many hands and a general concern for the physical condition, and Africa, like helping hands, solves problems. I am suggesting rehabilitation and physiotherapy for your husband.",Secondly symptoms associated with anxiety is part of bodies defense mechanism and confusing those as scaring symptoms worsens the problems.  I suggest counseling and psychotherapy for your husband.
