id,transcription,translation,language,speaker_id,gender,duration,source,audio_path,audio_root,hypothesis,reference
22969,Hierdie knoppe is heel waarskynlik klein talg siste en is baie algemeen en heeltemal goedaardig. Jy het niks om oor bekommerd te wees hier nie. ,These lumps are most likely small sebaceous cysts and are very common and completely benign.  You have nothing to be concerned about here.,afrikaans,1680c905402b306225503aea08ab95a522bb536b710e8d22a6b244b12b94bb57,Female,10.94200038909912,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/d88af8d14781c1ed4b36b295efd503c4_VTYBIVyR.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,These bumps are most likely small sebaceous cysts and are very common and completely benign. You have nothing to worry about here.,These lumps are most likely small sebaceous cysts and are very common and completely benign.  You have nothing to be concerned about here.
26094,sy voel duiselig en haar kliere voel regtig geswel.  Ek is regtig bekommerd oor haar en voel dit is die simptome van leukemie ,She feels dizzy and her glands feels really swollen.  I m really worried about her and feel like these are symptoms of leukemia.,afrikaans,3e5939466295fde9530255c0ad805b94ae35d74dac4689b8f8b060412cd17fc7,Female,12.616000175476074,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/01e904d3fb6e9540670e4b8bbcc34fbd_9Omr7Q2j.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,She feels dizzy and her glands feel really swollen. I am really worried about her and feel it is the symptoms of leukemia.,She feels dizzy and her glands feels really swollen.  I m really worried about her and feel like these are symptoms of leukemia.
26855,"Aangesien jy ook pigmentasie probleme het, gebruik n goeie sonskerm. Om pigmentasie te verminder, gebruik n goeie sonskerm, neem vitamien C en antioksidant aanvullings en gebruik n melaniserende room. ","As you have pigmentation issues also, use a good sunscreen.  To reduce pigmentation use a good sunscreen, take vitamin C and antioxidant supplements and use a melanizing cream.",afrikaans,732105475394c5f99a25f0e78d7efb4471d1172547f3c0a991b1eb5b468fa321,Female,15.937999725341797,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/8d7df443c965e72b7d2e18adfba5b32b_nl8VGP24.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Since you also have pigmentation problems, use a good sunscreen. To reduce pigmentation, use a good sunscreen, take vitamin C and antioxidant supplements, and use a melanizing cream.","As you have pigmentation issues also, use a good sunscreen.  To reduce pigmentation use a good sunscreen, take vitamin C and antioxidant supplements and use a melanizing cream."
27610,"Gereelde oefening dra by tot goeie , oordentlike slaap - wat sal help om die frekwensie van nag-emissies te verminder . Chat Doctor .",Practicing regular exercise will help to get good sound sleep which will help to reduce the frequency of night emission.  Chat Doctor.,afrikaans,6cf22a8411bc046483fe962480d477c7864c11a95cede5ad3daeb0a4ca99fba9,Male,7.698999881744385,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/b0bd56f9046f80ec4cbfd9906806a16b_ORZF20b3.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Regular exercise contributes to a good, decent sleep, which will help reduce the frequency of nocturnal emissions. Check doctor.",Practicing regular exercise will help to get good sound sleep which will help to reduce the frequency of night emission.  Chat Doctor.
27604,"Ek is in baie pyn in my knieë en bene, my voete swel. Ek het nounet ‘n toets terug gekry dat my C-reaktiewe protein 19 is. ","I am in a lot of pain in my knees and legs, my feet swell.  I just got a test back that my C-reactive protein is at 19.",afrikaans,dccaa13e305513dc3b45d48fa996988db32c6f805f0b583b6e50c28f2bb0fe97,Female,8.706000328063965,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/d926a5a22e87e0084fc68591bd55233d_BnIvQ4jG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,I have a lot of pain in my knees and legs. My feet are swelling. I just got a test result back that my C-reactive protein is 19.,"I am in a lot of pain in my knees and legs, my feet swell.  I just got a test back that my C-reactive protein is at 19."
22137,Ek het die afgelope 4-5 dae 'n vibrasie in my onderbuik opgemerk. Ek het dit oor die internet ondersoek en dit lyk baie gereeld.,I have noticed a vibration in my lower abdomen for the last 4-5 days.  I have researched this all over the internet and it seems quite common.,afrikaans,71444a08357e76d8f9cf03840c405e43b78de1a0f6b55fe9bc1f0c5785f1047c,Female,10.199000358581545,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/d2bd076845b026d4b3fd28624659f70f_OCMDe24e.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,I have noticed a vibration in my lower abdomen over the past four to five days. I researched it on the internet and it seems very common.,I have noticed a vibration in my lower abdomen for the last 4-5 days.  I have researched this all over the internet and it seems quite common.
24626,"My man was die afgelope paar weke baie siek met longontsteking. Die Dr sê se longontsteking is weg maar s wte seltelling is nog baie laag, 1,5.","My husband has been very ill with pneumonia for the past several weeks.  The Dr. says s pneumonia is gone but s wte cell count is still very low, 1.5.",afrikaans,8fa0ec4af8f1d047a5051558074e6ae61cc4edd8c7382193823d0df59a7e92cd,Female,12.291999816894531,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/795979fdc1fe3d78bdc32b2ef33d0184_BRAv2UBu.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"My mother has been very sick with pneumonia over the past few weeks. The doctor says her pneumonia is gone, but her S-reading is still very low, 1.5.","My husband has been very ill with pneumonia for the past several weeks.  The Dr. says s pneumonia is gone but s wte cell count is still very low, 1.5."
19875,Hy het die hele kamer onderstebo gedraai en dit uiteindelik in 'n hoek van die huis gevind.,He turned the entire room upside down and finally found it in a corner of the house.,afrikaans,d6750e1ea2c72ab140eb8a3fa190a07d8461ff14a54edd659104c61535ad6082,Female,5.828999996185303,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/0350b4e499ad87f03a385c6aeee71b5c_QtL0jFDy.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,He turned the whole room upside down and eventually found it in a corner of the house.,He turned the entire room upside down and finally found it in a corner of the house.
22743,"Enige ander longpatalogie moet ook uitgesluit word. N volledige bloedtelling , CRP, sputum vir mikroskopiese ondersoek en kultuur, en  n borskas x straal PA kan gedoen word","Any other lung pathology should also be ruled out.  A complete blood count, CRP, sputum for microscopic examination and culture, chest X-ray pa view may be done.",afrikaans,5035b71f87d9f0e7bbd42229a49a123500f45da911451bfc143bb3f20d058b8c,Female,17.198999404907227,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/0dbdaf8f47a080f04d368a19a97b0019_p1RY9TfG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Any other lung pathology must also be excluded. A full blood count, CRP, sputum for microscopic examination and culture, and a chest x-ray PA can be done.","Any other lung pathology should also be ruled out.  A complete blood count, CRP, sputum for microscopic examination and culture, chest X-ray pa view may be done."
20704,"Sy het een suster (uit van drie) wat borskanker al twee keer gehad. Christina, my vrou het al gastritis vir maande nou. Haar doktor het endoskopie  uitgevoer en het bevind dat alles normaal lyk.","She has one sister (out of 3) who has had breast cancer twice.  Christina, my wife has had gastritis for months now.  Her doctor performed endoscopy and found everything appears normal.",afrikaans,893e286e15ceb3347b45aa76d2eb716a7dc01c2e64bbc45ea8686313c03f61f4,Female,16.542999267578125,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/2dc9e6ede6d90fda6e2cc30742b6f72d_8DBwdIuh.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"His one sister, Grandpa, she is one of three sisters who have had breast cancer twice already. My wife Christina has had gastritis for months now. Her doctor performed an endoscopy and found that everything looks normal.","She has one sister (out of 3) who has had breast cancer twice.  Christina, my wife has had gastritis for months now.  Her doctor performed endoscopy and found everything appears normal."
19874,Labake se hart het vinnig begin klop.,Labake's heart started beating fast.,afrikaans,d6750e1ea2c72ab140eb8a3fa190a07d8461ff14a54edd659104c61535ad6082,Female,2.1559998989105225,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/2cefe1f308fea009db2cc4b62c468bee_3FdwWuA5.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Walking here, my heart started beating fast.",Labake's heart started beating fast.
22228,Ek het na my tandarts gegaan en hy kon niks sien nie. Ek kan want ek weet hoe my tong lyk maar dit bly verander. op die oomblik is dit geiriteerd,I went to my dentist and he couldn t see anything.  I can because I know what my tongue looks like but it does keep changing.  Right now it is irritated.,afrikaans,5035b71f87d9f0e7bbd42229a49a123500f45da911451bfc143bb3f20d058b8c,Female,10.187000274658203,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/a81da7f103227563e5b214d100e3eacf_KLo9AWI2.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"I went to my dentist and he couldn't see anything. I can, because I know what my tongue looks like. But it keeps changing. At the moment, it is irritated.",I went to my dentist and he couldn t see anything.  I can because I know what my tongue looks like but it does keep changing.  Right now it is irritated.
20002,In die dood van die nag het hy spesiale gesange teen die vyande van sy pasiënte gesing. Die gevolge was gewoonlik dramaties.,In the dead of the night he would chant special incantations against the enemies of his patients. The effect was usually dramatic.,afrikaans,d6750e1ea2c72ab140eb8a3fa190a07d8461ff14a54edd659104c61535ad6082,Female,8.390999794006348,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/4635f27d75a66605d5937f63905e9c86_SXbMPC6B.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"In the dead of night, he sang special hymns against the enemies of his patients. The result was usually dramatic.",In the dead of the night he would chant special incantations against the enemies of his patients. The effect was usually dramatic.
24628,Hoop my antwoord was nuttig vir jou. Ek help graag enige tyd. Verdere verduidelikings en konsultasies oor Chat Doctor is welkom.,Hope my answer was helpful for you.  I am happy to help any time.  Further clarifications and consultations on Chat Doctor are welcome.,afrikaans,8fa0ec4af8f1d047a5051558074e6ae61cc4edd8c7382193823d0df59a7e92cd,Female,11.08899974822998,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/acd51258cccb0982a736458b3b70cdee_J2AYfE71.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,Hope my answer was useful to you. I am happy to help at any time. Further explanations and consultations about ChatDoctor are welcome.,Hope my answer was helpful for you.  I am happy to help any time.  Further clarifications and consultations on Chat Doctor are welcome.
17488,"Een ding wat ek konsekwent vind, is die feit dat dit gewoonlik een tot twee dae na die gebruik van 'n allergie- of verkouemedikasie gebeur.","One thing that I find to be consistent, is the fact that this generally occurrs one to two days after taking an allergy or cold medication.",afrikaans,1dca6b31e259f447a5c9997a4247d558cd4ce6987e090dcb4addb73acd421f93,Female,9.437999725341797,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/396da1ad34a96789516de0ee06e174cb_iNMNHLz5.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,The only thing I find consistent is the fact that it usually happens one to two days after the use of an allergy or cold medication.,"One thing that I find to be consistent, is the fact that this generally occurrs one to two days after taking an allergy or cold medication."
25929,"Dit kan wees as gevolg van enige van die faktore van muskuloskeletale afwykings, neurologiese versteuring of kan selfs as gevolg van sielkundige faktore wees. ","It might be due to any of the factor from musculoskeletal disorders, Neurological disorder or may be even due to psychological factors.",afrikaans,732105475394c5f99a25f0e78d7efb4471d1172547f3c0a991b1eb5b468fa321,Female,12.347000122070312,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/cff534ba8a8969cbd801bb850e05fee0_RYKL4zIW.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"It can be due to any of the factors of musculoskeletal disorders, neurological disturbance, or can even be due to psychological factors.","It might be due to any of the factor from musculoskeletal disorders, Neurological disorder or may be even due to psychological factors."
26255,Ek het n pasaangeer in my linkerkant van my bors. Ek het dit nou al vyf jaar gehad. Ek het gevoelloosheid gehad en tinteling.,I have a double chamber pacemaker in my left side of my chest.  Every since i have had it for 5 years now.  I have had numbness.  And tingling.,afrikaans,75927b2958412de01a61b19eb195efa183219dc0ab09bb370f4b0c4e3bd8d76c,Female,12.366000175476074,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/fb472e2ff6bc1b3d3fd3db024104a20a_L46UgMiC.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,I have had a pain on the left side of my chest. I have had it for five years now. I have had sensations and tingling.,I have a double chamber pacemaker in my left side of my chest.  Every since i have had it for 5 years now.  I have had numbness.  And tingling.
23292,"Hi, dankie. Alhoewel daar gedokumenteerde skadelike interaksies tussen Losartan kalium  en super termogeniese Oxyelite - Pro is, is dit egter nie raadsaam om hierdie twee saam te neem nie. ","Thanks Hi, Although there is documented harmful interactions between Losartan potassium and super thermogenic Oxyelite-Pro however it is not advisable to take these two together.",afrikaans,732105475394c5f99a25f0e78d7efb4471d1172547f3c0a991b1eb5b468fa321,Female,14.128999710083008,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/d164af053773ee2c13625bf6f6e50d1f_DWPlTBcl.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Hi, thank you. Although there are documented harmful interactions between Losard and Potassium and super thermogenic oxalate trials, it is however not advisable to take these two together.","Thanks Hi, Although there is documented harmful interactions between Losartan potassium and super thermogenic Oxyelite-Pro however it is not advisable to take these two together."
23130,"Moet ek ondersoek word vir moontlike sweepslag of kan dit iets anders wees wat verband hou met die ongeluk?
Hi, dankie vir jou navraag.","Should I go get seen for possible whiplash or could it be something else associated with the accident.  Hi, Thank you for posting your query.",afrikaans,3583e813d6c82ea292e06c610d6b512589d54a531d3515f1664ef056d7218d60,Female,8.177000045776367,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/427b6535fe13fd5981c30f6f2beec971_PSvGJQqf.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"It could be as a result of a possible whiplash, or could it be something else related to the accident? Hi, thank you for your inquiry.","Should I go get seen for possible whiplash or could it be something else associated with the accident.  Hi, Thank you for posting your query."
19049,"Dis soos die snaakse ding. Goed, ek het my eie kamer, tipe 2",It's like the snotty stuff. Alright. I have my own room. Type 2.,afrikaans,d4899ac86b1e6be89fab12118255fe5ab384c0c67552a7be26e33a1b0e87b1f1,Female,5.044000148773193,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/0a2ca2a620d27b74a2e633d3ef05d307_Lgq39u42.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"This is the snacks thing. Good, I have my own room. Type two.",It's like the snotty stuff. Alright. I have my own room. Type 2.
23705,"Toegeneem dat die area rooi, seergemaak en baie pynlik is. Ek is onseker of dit van die room is of dit 'n wart is. Al wat ek weet, is dit baie onaangenaam.","Granted the area is red, sore and highly painful.  I m unsure if it s from the cream or if it s a wart.  All I know is it s very unpleasant.",afrikaans,331eca772f84094961aa4ce1df8a8512f7ac4e61f67847c27cb7d56593727c10,Female,13.460000038146973,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/9b4a6b26a41a051b879673e556471a1e_Z5MQqK0A.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"I noticed that the area is red, sore and very painful, I am unsure if it is from the cream or if it is a wart, all I know is it's very unpleasant.","Granted the area is red, sore and highly painful.  I m unsure if it s from the cream or if it s a wart.  All I know is it s very unpleasant."
20019,"Dit is Huidige Windows, waar ons alle vensters in 'n galery in Londen, in Soho, vervang het met hierdie moderne weergawe van gebrandskilderde glas.","These are Current Windows, where we replaced all windows in a gallery in London, in Soho, with this modern version of stained glass.",afrikaans,d6750e1ea2c72ab140eb8a3fa190a07d8461ff14a54edd659104c61535ad6082,Female,11.19499969482422,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/b18416aba279ee886d4214abc4db65d1_7b1GVs15.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,This is the Holy Windows where we replaced all the windows in a gallery in London in Soho with this modern version of stained glass.,"These are Current Windows, where we replaced all windows in a gallery in London, in Soho, with this modern version of stained glass."
21724,"Ok, So, bly jy alleen? Het jy kinders?","OK, So, do you live alone? Do you have kids?",afrikaans,3c21832945c00003b980b1a59aa83c7f7102142e24e735bca955678672da5505,Male,2.996999979019165,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/3c9cbc591894344647cafe4ccffe27a9_e1yJwgOG.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,"Okay so, do you live alone or do you have children?","OK, So, do you live alone? Do you have kids?"
26003,Dit is nou meer as n maand en die pyn is nogsteeds so erg. Daar is n trek gevoel in my bekken area. Dit voel of dit aan my penis trek. ,.Now its been over a month and the pain is still as intense.  There is a pulling feeling in my pelvic area.and it feels like it is pulling on my penis.,afrikaans,732105475394c5f99a25f0e78d7efb4471d1172547f3c0a991b1eb5b468fa321,Female,10.053999900817873,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/8739b5c1ecd577e4801f47974d2e2f8e_gbzZxztN.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,It's been more than a month now and the pain is still so bad. There is a pulling sensation in my pelvic area. It feels as if it's pulling on my penis.,.Now its been over a month and the pain is still as intense.  There is a pulling feeling in my pelvic area.and it feels like it is pulling on my penis.
26828,"Moet dit so seer wees? Wat moet ek gebruik? Dankie Felicity, Dankie vir jou navraag op ""Chat Doctor"". Ek verstaan die feit dat jy bekommerd is.",should it be this sore?  what should i take?  thanks felicity Thanks for your question on Chat Doctor.  I can understand your concern.,afrikaans,2dc59dc4f0c9365331b0862d58e7812fb46248a55338760079c0d528cf8d05ca,Female,12.027999877929688,intron-MT,/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/afrikaans/811fd12fb9e25e760d2fe3c79519b084_IT3llVCn.wav,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/,Should it be so painful? What should I use? Thank you Felicity. Thank you for your inquiry on Chat Doctor. I understand the fact that you are concerned.,should it be this sore?  what should i take?  thanks felicity Thanks for your question on Chat Doctor.  I can understand your concern.
