date,audio_id,audio_duration,sentence_id,source,doc_id,seq_id,text,prediction,char_len,age_group,gender,accent,discipline,education
2024-02-28 00:12:58.650495,302e9168-8912-41e7-a8e4-fb9d8311dfb0,1.0,9cb11433-57df-4b66-bbda-56553f17a99a,Production-Test-Set,1084,1084,phew! phew! phew! phew! phew! phew! phew! phew! phew!,,53,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.635441,9e0b25ea-5af4-4f8f-8a84-2f3ccf645811,1.0,65178c82-6135-4767-b8e1-4842b2a114c2,Production-Test-Set,1081,1081,"mr. muga is a short, dark in complexion, handsome looking man.",,62,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.630263,a6bfb359-b195-4fe5-a8f9-f04203fa1f72,1.0,6b33568c-533c-49d8-a82e-23025370cd06,Production-Test-Set,1080,1080,"presenting complain, headache, fever and lost of appetite.",,58,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.615809,2abe1aad-5ae4-49d5-a3f7-fca94679c1fe,1.0,13f8ae05-1939-4f56-8614-e74bfb03d386,Production-Test-Set,1077,1077,"excuse me, what's your name? hi, mrs oluchi. welcome to makarachukwu. how old are you?  why are you here this afternoon? you complained of heavy menstrual bleeding. any other complaints? okay. lower abdominal pain. ehn sorrywelcome mrs. je, how old are you? okay, passage of loose stools.",,288,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.610393,b4aa4bb4-e48b-494b-ba38-bbfac0a09a7a,1.0,2ddd6433-efe6-41c4-8cfc-915e3918f61a,Production-Test-Set,1076,1076,"mrs l p presented with labour pain of 2 hours duration, bleeding of 5 hours duration,  labour pain was said to be sudden in onset, intermittent with increase frequency, intensity and duration. there is associated passage of show, no drainage of liquor,  no passage, no passage of bleeding per vaginam  once you log in, patient percieve fetal movements. index pregnancy was spontaneously conceived, suspected and",,411,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.605566,84062e3b-fae0-48a6-99f7-a47d96a7e059,1.0,7f070d3c-98d3-4154-8c8f-56cb839e3b93,Production-Test-Set,1075,1075,"58-year-old woman present on account of recurrent headache of nine months' duration. headache is localized to one side of the head, described as throbbing.  it's described as throbbing and it feels like a band across the head. there is associated nausea and vomiting and headaches are usually reduced with the use of analgesics. last episode of episodes of headaches was four months ago. nill other complaints today.",,416,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.600747,48d656ff-98dc-48a9-945f-007ff928c605,1.0,e7a26255-4136-49a0-b6f7-d6def5babe5e,Production-Test-Set,1074,1074,so i'm going to prescribe you antimalaria and also some antibiotics.,,68,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.595904,653fc922-8de5-47b4-b386-ac4baf4602da,1.0,47fa642f-b19a-44ef-889f-7e7396b7b98c,Production-Test-Set,1073,1073,a record and then i'll start recording what can you see as i am talking the thing is even already changing into text. there are lots of errors here. there's still a lot of work in progress by the way but essentially this was a clinical documentation i was given you will be seeing everything i'm saying coming into words okay um,,328,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.591111,15de1163-a823-4000-ad90-508da9a74241,1.0,f6c0cc87-f6e4-4dbb-9c87-747f067382f9,Production-Test-Set,1072,1072,"record. i'm going to click on that and then i can start dictating patients. oh, he's a 76 year old boy,",,103,26-40,Male,Yoruba,,
2024-02-28 00:12:58.586384,10c43530-a701-485a-ac08-01bd9459ae57,1.0,1e57e759-e28e-4d97-8808-8a3a4d483c10,Production-Test-Set,1071,1071,"the liver is enlarged, measuring 2.0, 20.0 at the mid-clavicular line. okay. the spleen is normal in size, measuring  8.0 cm and shows smooth outline and homogenous echogenicity. no intra-splenic mass is seen.",,209,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.581396,5eb9b2f0-ada4-4c27-90f9-b940c548fa97,1.0,0a163a87-a789-45a6-9372-f610c4d1df82,Production-Test-Set,1070,1070,"i'm going to be using my gps to find the way.  i'm sorry, i'm not a doctor. i'm a nurse. i'm sorry. i'm a nurse. i'm sorry. i'm a nurse.  i'm not sure what i'm doing.",,166,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.576471,8faea32d-7675-4626-b0b8-e8c0c4792d71,1.0,e5fb14c4-bd65-47bb-80b5-3eb51d81fab6,Production-Test-Set,1069,1069,"clinical correlation. this is a classic case of a forgetful woman that you might see on your exam. most of the time, the person have no main medical problems. your goal is to differentiate between delirium and dementia. consider delirium when there exists a precipitant event, for example, infection or new medication. consider dementia when the process is more subtle and chronic. .. do a quick complete physical and mini-mental state examination.",,456,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.556424,94d3d145-86d0-49aa-b087-cb8684dd6c26,1.0,d50eed45-fbef-4570-a651-192aea5034b5,Production-Test-Set,1065,1065,burns from under the skin when bacteria infect and inflame form or more ear follicles.,,86,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.551389,694ec896-299b-49be-964b-50e8ba76071e,1.0,626be242-31d2-4ac7-86c3-2a7d495e415e,Production-Test-Set,1064,1064,we will be in good health if we follow safety precautions.,,58,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.546362,5de21b52-e910-48c6-ae80-0b8f5a77ae16,1.0,5c574ef2-b86d-4152-ae4a-b3ab6a59ea78,Production-Test-Set,1063,1063,postural defect is a deviation from normal posture.,,51,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.540801,512fda00-4c43-4431-ae06-f3edcd016795,1.0,588831dd-c698-441c-8cb2-ccbae78a1bc1,Production-Test-Set,1062,1062,we can make our environment clean by cleaning our environment.,,62,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.535914,46b2523a-aef8-462f-ad70-28f8afb34b57,1.0,2a2b7378-8f06-4b93-afa9-921bbefcdfd0,Production-Test-Set,1061,1061,"the patient is an 80-year-old japanese gentleman with a history of severe aortic stenosis, status post aortic valve replacement, atrial fibrillation with a history of congestive heart failure from diastolic dysfunction and alcohol abuse with a history of varices who comes in with a chief complaint of problems breathing and catching my breath associated with of my legs of several weeks duration and more recently intermittent confusion which is related by his son.",,466,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.525980,b4983149-2a98-4208-a1c7-83ad87852025,1.0,f57f06c8-3edc-47aa-a242-66c0226612e5,Production-Test-Set,1059,1059,"hello, good morning sir. welcome to police clinic. my name is doctor hans. please what's your complaint today?",,110,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.520785,4fa9b70b-ed34-4977-a425-c46e65673deb,1.0,80161488-918e-4d4c-8f21-fa1fa684529c,Production-Test-Set,1058,1058,"bad noise, multiple speakers and bad network lead to poor transcription quality.",,80,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.515829,44029a13-a0c9-438c-991d-bde119740d00,1.0,430a3269-87a6-4c26-8dd8-031d53e2a9ce,Production-Test-Set,1057,1057,she's a known hypertensive and diabetic patient for follow up.,,62,26-40,Male,Yoruba,,
2024-02-28 00:12:58.510822,64e5dddc-f703-4678-91ec-7ee23050ca77,1.0,da5ae1b4-8d44-40f9-af87-2d098f8a9bd3,Production-Test-Set,1056,1056,"she is a 20 year old male who presented today on account of high blood pressure.  she’s not diabetic, asthmatic and does not have any other medical condition. she’s also not on any medication. she does not smoke cigarettes nor take alcohol. she's single, a student with two siblings. her parents are alive and they’re civil servants. blood pressure today is 150,90 millimeters of mercury. blood pressure is 150 over 90 millimeters of mercury yesterday in a private clinic.",,472,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.505959,74dd12c5-a0a1-4331-8073-a48af215fd54,1.0,facddc85-036b-4207-9055-230db438fd9d,Production-Test-Set,1055,1055,a 52-year-old woman who presented with abdominal swelling of two years' duration and history of infertility of five years duration.,,131,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.500918,0e3bdaec-2647-41a1-b50a-04c2fb8e2dcc,1.0,29298bdf-2234-4da7-a9e0-a7a4de99b26b,Production-Test-Set,1054,1054,"background noise, multiple speakers and bad network lead to poor transcription quality.",,87,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.496145,8e194244-7cd4-41ff-bae4-e0bc95873415,1.0,91a9ba04-1685-43e8-a3de-4eed3b9f909a,Production-Test-Set,1053,1053,"background noise, multiple speakers and bad network lead to poor transcription quality.",,87,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.491172,9eb97fb2-5f74-4308-af42-5058b6410c84,1.0,2fb55534-a3cb-48ed-9990-a36e96ceb222,Production-Test-Set,1052,1052,"hi, i have six heads and a very long tail.",,42,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.481476,12353c15-dfae-40bf-940f-c9c48a04ca33,1.0,0381d508-54cd-486e-8c8c-ad121e6460cd,Production-Test-Set,1050,1050,hey you! how are you doing?,,27,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.447559,1387f798-7697-4475-8549-e7f1f8d84245,1.0,00deab13-d9ed-4e90-bdd6-aa6c2964d58b,Production-Test-Set,1043,1043,"the full blood counts reveal anemia, leucocytosis with differential neutrophilia. there is also microcytosis and thrombocytopenia.",,130,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.442542,68fdd217-ecac-4fa3-80a9-bb6dcad8b3d7,1.0,fb73a49b-9217-4cd2-b6be-b7f8d4884563,Production-Test-Set,1042,1042,one day history of hotness of body and refusal to feed. one day history of hotness of body and refusal to feed. one day history of hotness of body and refusal to feed.,,167,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.437431,901043e3-8e26-44ee-8d2c-67d9290fdf1d,1.0,1b4b3d68-edfc-434d-9fac-2681443bd4b5,Production-Test-Set,1041,1041,one day history of hotness of body and refusal to feed.  one day history of hotness of body and refusal to feed. one day history of hotness of body and refusal to feed.  one day history of hotness of body and refusal to feed. one day history of hotness of body and refusal to feed.,,281,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.432564,d274d311-41e4-4d31-bdf3-50d55de50115,1.0,7e079efb-68fa-4b17-aa0b-48cc4b8e2a4b,Production-Test-Set,1040,1040,"he was pricked by a nail while working construction. depth of prick unknown. bleeding is noted, has normal range of motion, reports no numbness.  i'm",,149,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.427909,60ba9486-d4e7-4292-9fc0-c6b8dc98e531,1.0,40c9ad62-17b4-49c9-b892-069e1bab5fad,Production-Test-Set,1039,1039,"p 1 0 g2. gestation by date: 30 weeks. presents with a 3-day history of low back pain that is severe, non-radiating, worse with movements, also reports decreased fetal movements and lower abdominal pain.",,203,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.413578,e01f5c74-d361-4984-9ac1-ad9929e6c92b,1.0,0349ebe4-a032-465e-ab81-d0d50d8d1b0a,Production-Test-Set,1036,1036,replacement. atrial fibrillation with a history of congestive heart failure,,75,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.408457,891ccd81-7b98-433d-a1ab-d54fa44d1763,1.0,db0fdb6b-3e47-445b-b3dc-4323df0626e9,Production-Test-Set,1035,1035,"the term 'cells' came from latin, cellula meaning a small room. the cell is defined as the structural, functional and biological unit of all organisms. it is an autonomous, self-  that may exist as a functional independent unit of life. as in the case of a unicellular organism, a subunit in the multicellular organism such as plant and animal that perform a particular function, tissues and organs.",,399,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.402785,119f019c-829f-4fd4-ac4b-ba88aa159e2b,1.0,96fd2357-2560-43fa-a6e7-f1876bb9a91d,Production-Test-Set,1034,1034,"mayowa jacob was rushed to the hospital to be seen by his daughter due to anxiety attack that took place early hour in the morning, resulting to difficulty in breathing. thank you",,179,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.392471,fc33758a-71d3-4362-9ed3-9e69283099ab,1.0,3dd35541-3cc8-4a59-9265-48bf08adc40a,Production-Test-Set,1032,1032,a 20 years old girl come to the hospital with a complaint of heavy bleeding for the past four days.  patient after examination confess that she used an emergency contraceptives after an unprotected sex after which the patient  has used tranexamic acid of about 50 milligram. the bleeding has persisted for four days now. patient is therefore advised for further diagnosis to do a pelvic scan after which patient can proceed to resume a further treatment.,,454,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.387384,6b3724e3-3f89-4bd6-a5ea-dd7c2b1236f3,1.0,9c26cdc4-153f-4cb9-af1f-fafdfbc0e6f7,Production-Test-Set,1031,1031,his mother died in her 80s from congestive heart failure. the heart failure appears to be a long-standing complication of rheumatic heart disease. his father died at a young age from a trauma. he has a brother that died at the age of 33.,,237,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.382504,fd52df58-45d2-44da-8328-54281aa0fcb9,1.0,8aeb0ab4-9cc8-48a6-8ca9-883dd605b1a8,Production-Test-Set,1030,1030,"the principal causes of small bowel obstruction are peritoneal adhesions, hernias, tumours, intussusception, gall stone ileus, crohn disease, meckel's diverticulum etc.  one important risk factor is history of previous surgeries. the initial treatment is conservative, close observation, ng tube, iv fluids. paralytic ileus mimics small bowel obstruction. ileus is common after surgery due to electrolyte abnormalities, medications such as anticholinergics and narcotics, and to",,478,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.377538,42ac8f36-ed98-4412-9bb7-4b1c0c04229b,1.0,712b68c2-5b53-4221-9ed6-9ae346dab006,Production-Test-Set,1029,1029,"chronic fatigue syndrome was always stereotyped as a new flu because those who sought help for and caused scientific interest in cfs in the early 1980s when men who were educated well off women in their 30s and 40s. cfs is not a new disease, it has been present for centuries. many individuals in the past have been labelled with a variety of diagnoses such as myasthenia, effort syndrome, chronic brucellosis, etc. the diagnostic criteria are as follows.",,455,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.372694,ab22b94b-d5eb-4a22-8706-ce6a0af1d554,1.0,3aaa4f7c-d4c1-4280-afc4-e39842133a18,Production-Test-Set,1028,1028,patient seen for seven-year-old man with,,40,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.367726,a2f6e2e6-62d8-41d3-ae2d-d3b5e48c5b23,1.0,c79d7aaf-7bf7-4592-86be-600bea5419e7,Production-Test-Set,1027,1027,patients in what seven-year-old man with two days history of upper abdominal pain and one day history of vomiting not a known peptic ulcer disease patient  and has had no similar symptoms in the past. vomitus contains red digested food suggestive of blood stained vomit  and is accompanied by fever and night sweats.,,316,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.362827,9999a09f-ee9f-4ff1-9c56-46f6df130b7f,1.0,e3bcb340-6127-4d55-9138-10b8fbf3e911,Production-Test-Set,1026,1026,25 year old patient with a five year history of pain in the upper left toe. he has a displaced  and bucally rotated to the right one. his angle's classification is angle's class 1 malocclusion on the skeletal pattern 2.,,219,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.357981,d1dd7ace-8daf-4f7b-b38c-d8105478603a,1.0,9a9029df-98ab-464c-a5fb-2119a4ff0eae,Production-Test-Set,1025,1025,"provides immediate relief for heartburn, gastroesophageal reflux disease, acid reflux which is acid regurgitation",,113,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.353136,941d9f0d-b2d1-47dd-b05b-ba4aa87b6623,1.0,a6795598-dfc2-4fe0-857e-79931563f2bc,Production-Test-Set,1024,1024,"the patient is an 80 year old japanese gentleman with a history of severe aortic stenosis, status post aortic valve replacement. atrial fibrillation with a history of  congesting heart failure from diastolic dysfunction and alcohol abuse with history of varices who comes in with the chief complaint of problems breathing and catching my breath  associated with swelling of my legs of several weeks duration and more recently, intermittent confusion which is related by his son",,477,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.348390,c4d74dcc-6de1-4de9-959e-34d5c8dcff86,1.0,a65f8829-1464-457d-991b-0b3b1bd15771,Production-Test-Set,1023,1023,"the patient is an 80 year old japanese gentleman with a history of severe aortic stenosis, status post aortic valve replacement, atrial fibrillation with a history of congestive heart failure from diastolic dysfunction, and alcohol abuse with a history of varices. he comes in with a chief complaint of problems breathing and catching my breath associated with swelling of my legs of several weeks duration and more recently intermittent confusion which is relayed by his son.",,476,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.343599,a5bf37bc-b6c4-40c5-b77f-fac4bd789fad,1.0,d33031a1-ae2d-490e-b937-f88bec153225,Production-Test-Set,1022,1022,"the patient is an 80 year old japanese gentleman with a history of severe aortic stenosis, status post aortic valve replacement, atrial fibrillation with a history of congestive heart failure from diastolic dysfunction and alcohol abuse with a history of  varices who comes in the chief complaint of problems breathing and catching my breath, associated with swelling of my legs of several weeks duration, and more recently intermittent confusion which is related by his own son.",,479,26-40,Male,Yoruba,,
2024-02-28 00:12:58.338615,7103b2d4-ac77-43f4-9aa5-f74f958dd6a2,1.0,f204de60-9f63-412b-871c-ee35bf6e7b58,Production-Test-Set,1021,1021,and diastolic dysfunction and alcohol abuse with a history of viruses who comes in with a chief complaint of problems breathing and catching my breath associated with swelling of  my legs of several weeks duration and more recently intermittent confusion which is related by his son,,282,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.333184,56b1d7fc-7931-4389-845f-b64627fd997b,1.0,2362ec54-3304-4707-9cd9-705990d4fcb6,Production-Test-Set,1020,1020,"my accuracy is much higher when i create a voice profile and speak slowly, clearly and distinctly.",,98,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.328448,bdf78a9e-773c-40f1-a826-6d509faac973,1.0,71528be3-c22b-4456-912e-7f79f686296e,Production-Test-Set,1019,1019,"patient presents with a one week history of fever, headache, generalized body pains and joint pains. he reports a positive history of travel to a malaria endemic area. no gi symptoms, no go symptoms. he was reviewed and at another facility and started on her oral cephaloxym and analgesia.",,289,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.323532,bb166a7c-9322-4c0b-9502-33f23e3db33e,1.0,fcdebab6-a8b3-4aa5-83e6-a36dbedcd201,Production-Test-Set,1018,1018,"fair general condition, no pallor, jaundice, dehydration, cyanosis, afebrile. afebrile non remarkable.",,102,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.318493,125086dd-0483-4e71-9317-e7c0835b1f23,1.0,3b8c0b77-fdc2-4715-b930-a35420a3d0b0,Production-Test-Set,1017,1017,testing transcription for this account that was having issues before the transcription.,,87,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.308869,389fc1cd-3edd-40b8-9395-e3277f87af26,1.0,1469069b-4a8a-4357-9b39-23d651731b46,Production-Test-Set,1015,1015,"chief complaint is cough, sore throat, fever, duration 10 days. on examination, fine general condition, ent",,107,19-25,Female,Yoruba,Non-Health,
2024-02-28 00:12:58.303854,ef25a46d-74ed-420c-8273-cfc5482c0127,1.0,49294fa6-54da-42c2-aba8-6aa7988279d7,Production-Test-Set,1014,1014,"presents with a three week history of on and off abdominal pains, pain received reported as quality to aching in nature on and off lasted about, lasted for a few minutes. no aggravating factors. no relieving factors. no dysuria frequency or nocturia. no changes in bowel movements.",,281,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.298947,bd6fb064-a561-44ea-9cd3-c4ecad37834e,1.0,61fa80cd-e7b5-4296-a500-5aa4afbd9131,Production-Test-Set,1013,1013,we were dancing to the success of our rice sector. now imported rice has flooded our markets.  local rights producers are seriously grumbling. porous water will be the death of our agric sector.,,194,26-40,Male,Yoruba,,
2024-02-28 00:12:58.288637,30876ff2-11a3-4370-b5ff-b677bf5a7938,1.0,b3607bbd-2ccd-48c5-b8e8-6cb9bf0707af,Production-Test-Set,1011,1011,mr. tk has difficulty relating his history secondary to a language barrier and must  confusion and his son helps provide historical data for him. i have also reviewed his history.,,179,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.283629,b4f8837f-3f89-4d1a-ad05-3f823c83bab3,1.0,68399f74-9e0d-4e33-a415-c1a2beafc1de,Production-Test-Set,1010,1010,"at noble hospital, i saw the manager, mr. frank, and discussed with him how the installation of the emr has been stalling. he told me there is actually nothing that is supposed to stall the emr, but he would want me to see the mds we discussed of so that i can discuss directly with him. so, he gave me an appointment for wednesday that i should come around 2 p.m. between 2 and 4 p.m. on wednesday that the md will be around so that i can see him so after he gave me the appointment i left since the md was not available.",,522,19-25,Male,Yoruba,Non-Health,
2024-02-28 00:12:58.278613,04132312-ef5b-49b2-84ff-41358af8223b,1.0,44426d84-fe38-432b-a8ee-d8775b088569,Production-Test-Set,1009,1009,"the md asked me to come around that the system was working, but when i got there, it wasn't okay. the monitor could still not see the cpu. so i had to call saeed and ask him to come assist me tomorrow to see how to get the system set up for us to be able to carry out the trial.",,278,19-25,Female,Yoruba,Non-Health,
