audio_path,duration,text,language,source,root,file_exists,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/cfcf8086557d663dbc463b8b78423b16_i1EhzFps.wav,14.331000328063965,Unofunga kuti chingave chikonzero chei?.Chiremba wandakaona akati mutsipa wangu unemafuti uye mhasuru dzangu dzirikusungana,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,unofunga kuti chingave chikonzero chei chiremba wandakaona akati mutsipa wangu une mafuta uye mhasuru dzangu dziri kudhonzana
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/d6256b5ce7a10ee3410106fe5ca05467_dnLvKqI7.wav,16.798999786376953,Ndirikuona mazvikokota anoona nezvekugadzikana kwefungwa kuitira kana ndirikuzvidyamoyo asi handifunge kuti ndizvo. Ndirikufara ne hupenyu hwangu  nekubada kwangu. Mungandiwanira mazano here?,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndiri kuona mazvikokota anoona nezvekudzikadzikana kwepfungwa kuitira kana ndiri kuzija mwoyo asi handifunge kuti ndizvo ndiri kufara muupenyu hwangu nekubasa kwangu mungandiwanirawo mazano here
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/2b1aadb370903fa5f6435d5e3a22cb95_3SRX7MA9.wav,15.963000297546388,Ndakavhiyiwa anenge makore 15 apfuura kugadzirisa tsinga dzakadamburaw  paruoko rwangu pedyo nechanza. Ini nguva pfupi yadarika ndakadzvanya iyo nzvimbo uye ikozvino ndave nekusagadzikana,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndakavhiyiwa anenge makore 15 apfuura kugadzirisa tsinga dzakadamburwa paruoko rwangu pedyo nechanza ini nguva pfupi yadarika ndakadzvanya iyo nzvimbo uye iko zvino ndave nekusagadzikana
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/f13263ef4be4d2515dc936d2c94afdc9_cUDPUs79.wav,16.613000869750977,Uye ndiri kuonekwa nana mazvikokota vezve kurara avo vari kuzama kuongorora kutadza kurara kwandiri kuita. Chiremba wepa chipatara chacho ati muchina wanyora 170/90.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,uye ndiri kuonekwa nana mazvikokota vezvekurara avo vari kuzama kuongorora kutadza kurara kwandiri kuita chiremba wepachipatara chacho ati muchina wanyora 170 over 90
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/18f2715c6a70cc33bc3b082fc35c890a_58O4g3SE.wav,10.833999633789062,Zvakanaka kuti murikufunga kutanga kudya zvine hutano kuti mugadzirise huremu hwenyu. Chekutanga munogona kuzama inonzi proton pump inhibitor ne prokinetic agent ,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zvakanaka kuti muri kufunga kutanga kudya zvine utano kuti mugadzirise uremi hwenyu chekutanga munogona kuzama inonzi proton pump inhibitor neprokinetic agent
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/2552e1bc713763e04f92c608246da69c_ue6HX0bH.wav,15.175000190734863,Ndine makore makumi maviri nemashanu ekuberekwa ndine hurebu hunosvika mafiti mashanu nema inji gumi nerimwe. Ndine dambudziko rekurasikirwa nebvudzi uye handina kumbenge ndaona chiremba nezvedambudziko iri.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndine makore makumi maviri nemashanu ekuberekwa ndine urebu hunosvika mafiti mashanu nemainji gumi nerimwe ndine dambudziko rekurasikirwa nebvutsi uye handina kumbonge ndaona chiremba nezvedambudziko iri
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/687d83d21c13694992df17edcdb38e9a_A0W2YzHy.wav,13.701000213623049,"Zvasvika kuna Norman 1.8 zvakati kudaro ndatora bvunzo dzese dzine chekuita nechiropa... dambudziko chiropa chinemafuta.
",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"zvasvika kuna norman 1,8 zvakati kudaro ndatora bvunzo dzese dzine chekuita nechiropa dambudziko chiropa chine mafuta"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/bd191caad07e19e6ee634d88a201480f_1InphSgR.wav,11.44499969482422,"Makadii, Ndine bundu dzvuku kumeso kwangu rakazara ne mvura mvura. Rakanyorovera uye harirwadze kana kuvava uyezve handizivi kuti chingava chii?",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mhaka dii ndine bundudzvuku kumeso kwangu rakazara nemvura mvura rakanyorovera uye harirwadze kana kuvava uyezve handizivi kuti chingava chii
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/27fccbf8ca50b483d9ccc06b61d0600f_tQmRUCvQ.wav,18.030000686645508,Asi pese pandinobuda muchinjausi ndabva kubonyora ndinobva ndatanga kuhotsira nekunetseka kufema :( Ndiri kuita zvekare dambudziko rekukoshiwa. ( chiremba wangu haasi kuzviziva zvekare),shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,asi pese pandinobuda muchinjausi ndabva kunobonyora ndinobva ndatanga kuhotsira nekunetseka kufema ndiri kuita zvakare dambudziko rekukoshiwa chiremba wangu haasi kuzviziva zvakare
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/d28b1706e0a46b9e9ffd4e44d0cb6e8d_ZDWk8fVJ.wav,13.128000259399414,Chiremba wangu  akandi tsananguruira Kuti chiropa changu chakazara mafuta.Akandikuridzira Kuti nditore mapiritsi kaviri pazuva (mangwanani ne madekwani).,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,chiremba wangu akanditsanangurira kuti chiropa changu chakazara mafuta akandikurudzira kuti nditore mapiritsi kaviri pazuva mangwanani nemadekwano
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/20b120f736b04aa31b2a0ec7ca660b69_jrs1QJCQ.wav,15.522000312805176,"Kana ukafambisa zvigunwe zvako pamusoro pacho,unonzwa kunge huturu.Pakapfava zvishoma pakupabata, pakaita kakuoma kunge bhande rakatenderedza.Tsoka dzangu dzabva dzazvimba.",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,kana ukafambisa zvigumwe zvako pamusoro pacho unonzwa kunge huturo pakapfava zvishoma pakupa bata pakaita kakuoma kunge bhande rakatenderedza tsoka dzangu dzabva dzazvimba
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/a2281f18648452c5d1b69a1f9e4a45d7_5pVLqqC4.wav,19.86100006103516,"Chiremba vawedzera manwiro emushonga we Primulat kusvika pa katatu pazuva kwema viki maviri. Ndapota ndiudzeiwo kuti zvinga konzeresa chii kana musikana achida kuita mimba izvezvi. Mhoro, ndinonzwisisa kunetsekana kwako.",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,chiremba vawedzera manwiro emushonga wepremulate kusvika pakatatu pazuva kwemavhiki maviri ndapota ndiudzewo kuti zvingakonzeresa chii kana musikana achida kuita mimba izvezve mhoro ndinonzwisisa kunetsekana kwako
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/2014738b8b3b1cc6ea84d5ae9c73fed2_NKG5hCSp.wav,14.664999961853027,"Shingles kazhinji inozviratidza sezvinhu zvinorwadza,zvakazara mvura zvinoita kudivi rimwe chete remuviri, panzvimbo imwe chete",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,shingosika zhinji inozviratidza sezvinhu zvinorwadza zvakaswera mvura zvinoita kudiwi rimwe chete remuviri panzvimbo imwe chete
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/56daccb207d2609200e1f157f494e130_nCrlYn8T.wav,5.979000091552734,"Zvakanaka Mr. Victor, ndafara kukuziva. Saka une makore mangani?",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zvakanaka mr victor ndafara kuzivana saka mune makore manga
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/82a514da4d7ac69024fddf07cf4a3dc4_25Ak7wrT.wav,19.982999801635746,Makadii chiremba.ndine makore gumi nepfumbamwe ekuberekwa. Ndinorema makg makumi mana nemana.ndinoita bonyora Ndine mapundu kumeso.kuita bonyora uku zvingava izvo honzeri yemapundu here. Makadii.Mudiwa ashish.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,makadii chiremba ndine makore gumi nepfumbamwe ekuberekwa ndinorema makeji makumi mana nemana ndinoita bonyora ndine mapundu kumeso kuita bonyora uku zvingava izvo honzeri yemapundu here makadii mudiwa ashishi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/9e5fe947eae7deab8b1ff9669850655a_ezj5iqD7.wav,12.036999702453612,"Zvimbori zviiko zvirikuitika???! Pamusoro pazvo, ndiri kutemwa nemusoro zuva nezuva (Ndakamboita musoro yainyanya kutema kare kare).",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zvimbori zvihiko zviri kuitika pamusoro pazvo ndiri kutemwa nemusoro zuva nezuva ndakamboita musoro wainyanya kutema kare kare
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/404d1233b6c93d9f24e15882a7a1250b_7qMn0bdh.wav,16.091999053955078,zvingava kuti ma piritsi ekudziviria pamuvira ndiwo akakonzeresa kukwira kwe bilirubin here-uye masoja ekudzivirira ropa mumiri ne bilirubin zvingava zvakasangana here? ndinotenda ,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zvingava kuti mapiritsi ekudzivirira pamuviri ndiwo akakonzerera kukwira kwebilly rubin here uye masoja ekudzivirira ropa muviri nebilly rubin zvingava zvakasangana here ndinotenda
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/1e03089455745a737ae48d7eb4f35fad_JMaPVxxv.wav,12.675000190734863,"Ndiri kunetsekana nekuita weti kubvira vhiki rapera. Ndinonzwa kunge ndiri kubuditsa ma razor pese pandino enda kuchimbuzi, weti yangu yaka tsvukuruka.",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndiri kunetsekana kuita weti kubvira vhiki rapera ndinonzwa kunge ndiri kubudisa mareza pese pandinoenda kuchimbuzi weti yangu yakatsvukuruka
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/714eb176afc5237e3ba2c0069286fb9d_OzFdzVqv.wav,9.689000129699709,Nezuro mugeri wangu akaona kuti ndaita mhanza kuseri kwenzeve yangu yekudyi.Akaitumidza kuti Alopecia Areata,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,nezuro mugeri wangu akaona kuti ndaita mhanza kuseri kwenzeve yangu yekurudyi akaitumidza kuti alopesia ariata
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/13ce53567c970cea9c3c7b3728eb3ca2_gk7IWZ1K.wav,21.746999740600582,"Munyori weNigerian Adaobi Tricia Nwaubani akatsanangurira The World, nhepfenyuro yeruzhinji yakabudiswa neBBC, kuti ""mufananidzo wakaoma weTrump"" unoratidza chimiro chine udzamu munyika ine vanhu vakawanda muAfrica:",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,munyori wenigerian adaobi tricia mwaubani akatsanangurira the world nhepfenyuro yeruzhinji yakabudiswa nebbc kuti opening courts mufananidzo wakaoma wetrump close courts unoratidza chimiro chine udzamu munyika ine vanhu vakawanda muafrica cologne
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/5257911c382c27125b5c3203958718d9_TzeUEWbL.wav,15.291000366210938,Uyezve ndakamboita bilateral foranimal stenosis nekudambuka kwema disc nekuda kwetsaona yandakasangana nayo uyezve ndinoona kakuzvimba padisc repamusoro ,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,uyezve ndakamboita bilateral for animal stenosis nekudambuka kwemadhisiki nekuda kwetsaona yandakasangana nayo uyezve ndinoonaka kuzvimba padhisiki repamusoro
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/a648a4842dceaf3ff1ab5195060d5f79_MSHWSPm1.wav,12.29800033569336,Zvii zvingave zvichikunzeresa kurwadza muchipfuva uye dzungu. Hapana zvaange achiita zvingakonzerese dambudziko uye anga achinwa mushonga waakanzi anwe,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ii zvingave zvichikonzeresa kurwadza muchipfuva uye dzungu hapana zvaanga achiita zvingakonzerese dambudziko uye anga achinwa mushonga waakanzi ani
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/f548f24c2ed5c074361054802e9ef835_JMBBrxsF.wav,11.729000091552734,"Ndinokumbira upindure nekukasika mudikani, ndinogamuchira kunzwisisa kwako.semaonero angu kubuda ropa zvishoma kunogona kurikukonzerwa nemapirisi.",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndokumbira upindure nekukasika mudikani ndinogamuchira kunzwisisa kwako semaonero angu kubuda ropa zvishoma kunogona kuri kukonzerwa nemapirisi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/3b97ac4c16d0f3dffe73af44d2de9721_jxorjvqv.wav,16.020000457763672,Mapirítsi anodzivirira pamuviri kasi anokwanisa zvekare kuvandudza zvekutevera. Kumira kushandisa mapiritsi aya kunogona kukonzera shanduko pakutevera sokuti panenge paita shanduko nekukasika pama hormone.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mapiritsi anodzeverera pamuviri kasi anokwanisa zvekare kuvandudza zvekutevera kumira kushandisa mapiritsi aya kunogona kukonzera shanduko pakutevera sokuti panenge paita shanduko nekukasika pamahomoni
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/3307daad5a2d67851634dcc8a5bf31c2_vaQNbkkl.wav,12.788000106811523,"Vanachiremba varikundikurudzira kuti ndivhiiwe zvekare (hysterectomy), ini nemukadzi uyu takaramba nekuti marwadzo acho akanyanya. Ndoda kuziva kuti mushonga wega pasina kuvhiiwa ungabatsira here.",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,vanachiremba vari kundikurudzira kuti ndivhiyiwe zvekare hysteric to me ini nemukadzi wekuti akaramba nekuti maruvadzo acho akanyanya toda kuziva kuti mushonga wega pasina kuvhiyiwa ungabatsira here
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/1fb00422b0992870f9a30e0e3f12e5f7_1VOMcx0N.wav,15.36400032043457,Mazuva maviri apfuura aive akanyanyisa kuoma! Ndichatangawo riini kunzwa zvirinan? Haro. Ndine hurombo kunzwa nezve dambudziko renyu. ,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mazuva maviri apfuura aive akanyanyisa kuoma richatangawo riini kunzwa zviri nani haro ndine urombo kunzwa nezvedambudziko renyu
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/8573664b2315363b2133abcf18c11a65_JOnQt0fH.wav,21.89699935913086,"Moyo wangu, itsvo, maelectrolytes zvese nethyroid zvakanaka, as ndinopinda mumamiriro ekuzununguka apo kurova kwemoyo wangu kunokwira kupfuura 145. ",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mwoyo wangu itsvo maelectrolytes zvese natyroid zvakanaka asi ndinopinda mumamiriro ekuzununguka apa kurova kwemwoyo wangu kunokwira kupfuura 145
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/ec2ae8c256b47d0368317d49b3967507_3SmYIJhS.wav,18.86400032043457,Mudzimai wangu akamborwara ne Harpies. Ikozvino avekunzwa zvirinane. Anofanira kutora methotraxate (inorapa R Arthritis) uye thyroxine ( inorapa thyroid). Parizvino akamira kutora methotrexete.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,mudzimai wangu akamborwara nehappies iko zvino ave kunzwa zviri nani anofanira kutora methotruxet inorapa maarathritis uye thyroxen inorapa thyrod pari zvino akamira kutora methotruxet
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/36751c413e47ac12f6986a2c85b015ee_ioXvxiyj.wav,24.496999740600582,Chimboonekwai nachiremba weOrthopedic uyezve mutorwe X-ray ne MRI kana ichizodiwa moitwa zvekare. Parizvino munogona kufana kutora Dolo (650mg) kana imwewo mishonga inonyaradza marwadzo inosanganisira Coquitlam kana inodarika iyoyo zvenguva ino chete.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,chimboonekwai nachiremba weautopedic uyezve mutorwe x-ray nemri kana ichizodiwa muitwa zvakare pari zvino munogona kufanira kutora dholo 650 milligram kana imwewo mishonga inonyaradza marwadzo inosanganisira coquidlum kana inodarika iyoyo zvenguva ino chete
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/c9494b0b2179b7e759c86730b10cc138_Zc7R3Gw3.wav,12.211000442504885,Ndakanzwa marwadzo akanyanyisa neche pazasi pe bonzo rezamu rangu reku rudyi. Marwadzo aya akauya aine zviya zvaunonzwa wakuda donha.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndakanzwa marwadzo akanyanyisa nechepazasi pebhonzo rezamu rangu rekurudyi marwadzo aya akauya aine zviya zvaunonzwa wakuda kudonha
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/13e43f2d1a2f0d0873ca1599e6a6ba36_I8czObxB.wav,18.63800048828125,"Zviri nani kutsvaga ruzivo rwachiremba wezveutano poitwa ECG, 2d echo, stress test, X-ray yepachipfuva  nePFT(Pulmonary Function Test).",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zviri nani kutsvaga ruzivo rwachiremba wezveutano poitwa ecg 2d echo stress test x-ray yepachipfuva nepft pulmonary function test
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/16eb005335e9624c1fc3376741114983_I8nbo17i.wav,19.726999282836918,"Zvine basa here kuti zvibviswe uyezve ndinotya kuti zvinozoita kuti maziso angu aone. Ndapota pindura ndatenda nekushandisa chat chiremba, verenga mubvunzo wako",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zvine basa here kuti zvibviswe uyezve ndinotya kuti zvinozoita kuti maziso angu aone ndapota pindura ndatenda nekushandisa chati chiremba verenga mubvunzo wako
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/5c277ed501fc765c06b361c98152d005_vU8ZLdHf.wav,22.749000549316406,Ndkambotora mushonga wemvura wakapfava (trimethan sp) pamashure apo kwemakore 25. Ndiri zvakanaka izvozvi. Ndakamboita dzungu kwemasekozi mashoma kwakawanda mumwedzi mitanhatu yapfura.,shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,ndakambotora mushonga wemuvhura wakapfava trimeration sp pamashure apo kwemakore 25 ndiri zvakanaka izvozvi ndakamboita dzungu kwemasekonzi mashoma wakawanda mumwedzi mitanhatu yapfuura
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/shona/5e0654a2e34a191d249793ba90f69132_pZtSKFXm.wav,14.63599967956543,"Zviro kwazvo, pachi nhambwe chino cheku zvitakura, ndapota musayedze kubvisa pamuviri muri kumba muchishandisa nzira dzisinga kurudzirwe. Ndinovimba manzwisisa murairo.",shona,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,zvirokwazvo pachinhambwe chino chekuzvitakura ndapota musaedze kubvisa pamuviri muri mumba muchishandisa nzira dzisingakurudzirwe ndinovimba manzwisisa murayiro
