audio_path,duration,text,language,source,root,file_exists,reference,hypothesis
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/80ca865e3913ab0089b704b5143d746c_0tICnPI3.wav,12.392000198364258,Se oun kohun wa ti o le je ki Nkan yii fale . Mo ti rin lati KY si  VA sugbon mi o ti ri neurologist ,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Se oun kohun wa ti o le je ki Nkan yii fale . Mo ti rin lati KY si  VA sugbon mi o ti ri neurologist ,She o ko nwa ti o le je kinkan yi ifale mo ti rin lati kwai CVa ṣugbọn mi o ti ri neurologist
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/29b446d7e4593e19fb112924262c4eef_k3mFaunr.wav,12.531000137329102,"Mo lérò pé mo ti dáhùn ìbéèrè rẹ, tí o bá n se iyèméjì nígbà náà inú mi yóò dùn láti dáhùn.  O ṣeun fún lílo Chat Doctor.  Mo fẹ́ kí o ní ìlera tó dára.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Mo lérò pé mo ti dáhùn ìbéèrè rẹ, tí o bá n se iyèméjì nígbà náà inú mi yóò dùn láti dáhùn.  O ṣeun fún lílo Chat Doctor.  Mo fẹ́ kí o ní ìlera tó dára.",Molle ropin mo ti da won ibere rere ti o ba n se imiji ni gban na inu mi yoo dun lati da won o se fun lilu o shot doktor mo fe ki o ni lera to dara
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/b390e76dc6a2bd4694f4cfd4d47ea666_eEofcFjt.wav,21.867000579833984,"Ni ọdún 2012, mo se aworan àyà. Àwọn àmì aisan yi ko dara pẹlú Albuterol inhaler, awon iwogba tàbi egbògi apa kokoro arun. Mo se MI ní ọdún 2010.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ni ọdún 2012, mo se aworan àyà. Àwọn àmì aisan yi ko dara pẹlú Albuterol inhaler, awon iwogba tàbi egbògi apa kokoro arun. Mo se MI ní ọdún 2010.",Ni odun 2012 mo se awurun aya awon amia isan yi ko dara pello awotero eela awon awo gba tabi egbo ogi apakokoro awon mo se mi ni odun 2013
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/8e41efb0898956db3e373218cf36639c_x57F2Onn.wav,8.704999923706055,Bí ajá ti gé e  jẹ àti ko si alaye nípa ipo aje sára. Gii ge je ko tii fà awo ará rè kí  o bàjé ,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Bí ajá ti gé e  jẹ àti ko si alaye nípa ipo aje sára. Gii ge je ko tii fà awo ará rè kí  o bàjé ,Bi a jatege ati ko si alaini po ipo ajisara ki keke ja ko si fa awara re ki o baja
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/6bc93e906607ded724b62fb5c3baf228_BiZpJZoJ.wav,6.741000175476074,"Ó dáa, ṣé ó dúró ṣánṣán ni àbí ó ń bọ̀ ó sì ń lọ?",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ó dáa, ṣé ó dúró ṣánṣán ni àbí ó ń bọ̀ ó sì ń lọ?","Oda, so duro sansan ni abi o nbo o se nlo"
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/51ea1d999d14a8abf5a35367b0f9fc01_zucIL7Yh.wav,6.89300012588501,"Ṣùgbọ́n, a fẹ́ yó ikọ-fèé tàbí ìfèsì ara sí ohun tí kò bá ni lára mu kuro lákọ̀ọ́kọ́.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ṣùgbọ́n, a fẹ́ yó ikọ-fèé tàbí ìfèsì ara sí ohun tí kò bá ni lára mu kuro lákọ̀ọ́kọ́.",Sugbon ang sayo iko fe tabii fesya rasin tikogbani lawamkuwo ba kokko
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/560e73bb6de7b51f9d3fcd5aa4ed6a7e_8UcTkYNI.wav,10.98900032043457,"Lóòótọ́, bí Implanon náà kò bá ṣiṣẹ́ nígbà náà mo lè lóyún, ṣùgbọ́n n kò fura .",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Lóòótọ́, bí Implanon náà kò bá ṣiṣẹ́ nígbà náà mo lè lóyún, ṣùgbọ́n n kò fura .",Lo zo bi e planon no ko passise miganna ni mole loyun sugon on ko fonra
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/e6944c0305bd0aa642eb29818a816120_IMHkD0jI.wav,2.242000102996826,Ṣé o ní ìbéèrè tàbí àníyàn kankan?,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Ṣé o ní ìbéèrè tàbí àníyàn kankan?,Se onibere tabi a niyan kan
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/a8fd3b7a4e2be8a93fc43de7099cb793_kze0jyRj.wav,13.274999618530272,Àwọn iṣoro iranti wà lójú méjì jùlọ ní ilé-ẹ̀kọ́ gh níbi tí iranti ṣe di pàtàkì jù lọ. Ṣùgbọ́n mo gba ilé-ẹ̀kọ́ gh àti kọlẹ́ẹ̀jì pẹ̀lú àwọn àṣẹ̀yìnṣọ́wé láti B sí B+,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Àwọn iṣoro iranti wà lójú méjì jùlọ ní ilé-ẹ̀kọ́ gh níbi tí iranti ṣe di pàtàkì jù lọ. Ṣùgbọ́n mo gba ilé-ẹ̀kọ́ gh àti kọlẹ́ẹ̀jì pẹ̀lú àwọn àṣẹ̀yìnṣọ́wé láti B sí B+,Mo n iṣorọ irántí wa lójú méjìjúlọ ní ilé èkọ jẹs níbítí irántí ṣe dípatàkìjúlọ ṣugbọ́n mo gba ilé èkọ jẹs àti kólẹ̀jì pẹ̀lú àwọn àṣẹ yinṣọwé láti bí sí
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/9c446dc1c8a59b63b2482a9bd356d6ec_E6OTchqV.wav,10.538999557495115,Nje o seese lati maa ni finkin finkin ni ona ofun nitori irira. Edo fooro mi mo ni dokita mi so ni ana.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Nje o seese lati maa ni finkin finkin ni ona ofun nitori irira. Edo fooro mi mo ni dokita mi so ni ana.,Njeusiishi lati manifinkinkin ni ona fun ni tori irira edoforo mimo ni dokita mi so ni ana
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/6221b1db3628270bcd03ff6a7d3843d3_w8bqHd7C.wav,5.243000030517578,Màmà tani? emí? Kínì yí?,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Màmà tani? emí? Kínì yí?,mama kan imi kiliyi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/208c5a2cfc71c1343585f65fbe017e82_FFpGA5n4.wav,17.659000396728516,"Ko rọrùn nigbati mo ba n rin,ti mo ba mi kanle ganan ati ni gba ti mo ba n wuko lera lera tabi sin. Nitootọ ko ṣeeṣe fún mi láti mi dáadáa  Ṣe o yẹ ki n ṣe aniyan?",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ko rọrùn nigbati mo ba n rin,ti mo ba mi kanle ganan ati ni gba ti mo ba n wuko lera lera tabi sin. Nitootọ ko ṣeeṣe fún mi láti mi dáadáa  Ṣe o yẹ ki n ṣe aniyan?",Ko won nigbati mo ba rin ti mo ba mi kan le go ati nigbati mo ba wo ko lira lira ta bi si nitoto ko se se fun mi lati mi dada chooye ki se aliya
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/4a59f936b235a6f1855862418bf4bc3c_0Pe0aEmw.wav,13.32699966430664,Àní tí mo bá ká apá mí kọ̀ bí ti ìyẹ́ adiẹ tí mo sì gbìyànjú láti gbé sókè (èjìká rí bí ìyí árùndínláàdọ́ta) ó ń dùn mí gan.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Àní tí mo bá ká apá mí kọ̀ bí ti ìyẹ́ adiẹ tí mo sì gbìyànjú láti gbé sókè (èjìká rí bí ìyí árùndínláàdọ́ta) ó ń dùn mí gan.,Ani ti mo ba ka pamiko bi ti ya die ti mo si gbiyanju lati gbe soke she akamo ejikaribi yi haaun din la adota ti akamo o ndun mi gaa
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/420958b049e8710f71e477a67d9c7477_WoagmKbj.wav,6.23199987411499,"Bẹ́ẹ̀ni, a ní ajá méjì àti ológìnní méjì pèlú",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Bẹ́ẹ̀ni, a ní ajá méjì àti ológìnní méjì pèlú",beni ani ajameji ati ologun ni meji pelu
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/0df96b1fcbe34b2522983b532dff4254_unClyCNM.wav,6.622000217437744,nígbà mìíràn mo máa ń ní ìrora orí ṣùgbọ́n mo lérò pé ìrora orí ti rirè ní,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,nígbà mìíràn mo máa ń ní ìrora orí ṣùgbọ́n mo lérò pé ìrora orí ti rirè ní,Ni gbàmíràn mo mání ìrọrà orí ṣugbón mo lérò pé ìrọrà orí tíríré
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/6158afeb95f4cccfb5514e549e78cda6_JuXtcTkt.wav,19.50900077819824,Emi ko mọ pe dokita mi yoo fẹ lati gba ẹjẹ ni ọjọ Satidee eyiti o jẹ idi ti Emi ko fi yago fun mimu. Iwon AST mi jẹ okandinlaadorin ati iwon ALT mi mejidinlaadorun,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Emi ko mọ pe dokita mi yoo fẹ lati gba ẹjẹ ni ọjọ Satidee eyiti o jẹ idi ti Emi ko fi yago fun mimu. Iwon AST mi jẹ okandinlaadorin ati iwon ALT mi mejidinlaadorun,Emi ko mo pe dokita mi yo fe lati gba eje ni ojo Saturday eto jeedi ti emi ko fi yago fun mi mun iwon AST mi je okan din laadorin ati iwon AOT mi je miji din laadorin
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/221da65f8e9e68373edc7950952da2e2_r4MQDIV4.wav,7.706999778747559,Àti pé ṣé o máa ń fa igbo tàbí o máa ń lo àwọn oògùn olóró èyíkéyìí?,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Àti pé ṣé o máa ń fa igbo tàbí o máa ń lo àwọn oògùn olóró èyíkéyìí?,a se pe se o ma nfa igbo tabi o ma n lo awon ogun oloroyi keyi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/14f65bc350b621cd19685ea873593f0b_uRSsosbd.wav,5.019000053405762,"Ṣùgbọ́n nígbà tí o lóyún àkọ́kọ́, ǹjẹ́ o ní ìrírí irú nǹkan báyìí?",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ṣùgbọ́n nígbà tí o lóyún àkọ́kọ́, ǹjẹ́ o ní ìrírí irú nǹkan báyìí?",Shugbon nigbati oloyo akoko o nje oni irirun kan bayi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/b5b87785deea14dd886a491ba189f1d3_mWVpHhYM.wav,16.910999298095703,"Mo bere si ke lai dale. N je aisan Kan wa ti o fa ekun ailopin? Mo o ni irewesi, inu mi dun, mo ni itelorun pelu igbe aye mi.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Mo bere si ke lai dale. N je aisan Kan wa ti o fa ekun ailopin? Mo o ni irewesi, inu mi dun, mo ni itelorun pelu igbe aye mi.",Mọ bèrè sí kẹlai dake nje a isankan wa ati o fa ẹkun àilọpin mi onìrẹ̀wẹ̀sì inú mi dúndun mọ sí ní itẹlọrun pẹ̀lú ìgbàyé mi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/721f4d75c5e64467904cb688619f6483_13ACZlRf.wav,21.179000854492188,"Mo ti n jiya lati aisan aleji eruku fun o pẹ ju oṣù 18 lọ, nigba ti mo ba mu ounje bii wara, wara oyinbo, eso ati awọn ọti osan, laarin wakati mẹta, mo maa ni ọgbẹ imu ati ìfarapa ẹnu.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Mo ti n jiya lati aisan aleji eruku fun o pẹ ju oṣù 18 lọ, nigba ti mo ba mu ounje bii wara, wara oyinbo, eso ati awọn ọti osan, laarin wakati mẹta, mo maa ni ọgbẹ imu ati ìfarapa ẹnu.",Mo ti njiya lati aisan alerjukun bi opoju osu mejidi logun lo nipa ti mo ba mu ounje bi iwara wara oyinbo eso ati awon tin osan laarin wakati meta mo ma ni ogbe imu ati ifarapa enu
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/c4f047ffd838eaec5f0ecb577f013771_lnR2ALjs.wav,7.660999774932861,Àwọn olùṣàmúlò orí ayélujára ti kéde ìwà ipá lórí ẹ̀rọ ayélujára:,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Àwọn olùṣàmúlò orí ayélujára ti kéde ìwà ipá lórí ẹ̀rọ ayélujára:,awon olusamulo ori ayeluja kikede iwayipa lori ero ayeluja ko lon
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/eddead343f2abd5cb199b5477988b9b2_AJbVJr53.wav,11.878999710083008,"Ẹnlé, mo ń ní àwọn àmì ibà, oyi sí n kó mi pẹ̀lú. Ọjọ́ mélòó kan sẹ́yìn, ìsàlè ikùn dùn mi ṣùgbọ́n kò dùn mí mó báyìí ",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ẹnlé, mo ń ní àwọn àmì ibà, oyi sí n kó mi pẹ̀lú. Ọjọ́ mélòó kan sẹ́yìn, ìsàlè ikùn dùn mi ṣùgbọ́n kò dùn mí mó báyìí ",È lé mummy awon amiba oyisi nkon mi pèlò ọjọ mélo kan sèyin isalé kọ n dúnyu ṣugbọn ko do mi mọbá
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/a4109693d8e0550ebec5397095380329_UUZbmYqR.wav,30.17200088500977,"Bẹ́ẹ̀ni, ó dájú pé ó ti jẹ́ ọjọ́ mẹ́ta tàbí mẹ́rin, ṣùgbọ́n pẹ̀lú òtútù tó ga yìí àti àwọn àmì rẹ̀, pẹ̀lú ìdènà, ìyọ̀sí, àyípadà sí òórùn tàbí àdánù òórùn ó dàbí ẹni pé ó lè jẹ́ kòkòrò àrùn nítorí náà mo rò pé ó máa bọ́gbọ́n mu láti bẹ̀rẹ̀ sí í lo oògùn apakòkòrò àrùn nínú ọ̀ràn yìí, ṣùgbọ́n a máa kọjá, nípasẹ̀ àyẹ̀wò ara, wo àwọn vitals díẹ̀ kí a sì lọ láti ibẹ̀.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Bẹ́ẹ̀ni, ó dájú pé ó ti jẹ́ ọjọ́ mẹ́ta tàbí mẹ́rin, ṣùgbọ́n pẹ̀lú òtútù tó ga yìí àti àwọn àmì rẹ̀, pẹ̀lú ìdènà, ìyọ̀sí, àyípadà sí òórùn tàbí àdánù òórùn ó dàbí ẹni pé ó lè jẹ́ kòkòrò àrùn nítorí náà mo rò pé ó máa bọ́gbọ́n mu láti bẹ̀rẹ̀ sí í lo oògùn apakòkòrò àrùn nínú ọ̀ràn yìí, ṣùgbọ́n a máa kọjá, nípasẹ̀ àyẹ̀wò ara, wo àwọn vitals díẹ̀ kí a sì lọ láti ibẹ̀.","Bani o daaju pe o ti je ojo na taabi merin, sugbon pelu o ti tu tu gayi ati awon amire, pelu ide na, iyosi aye parasi o, tabi adanu. O ta bi eni pe o le je kokoro awon eti torina, mboro pe o ma agbogun lati bere si lo fun apa kokoro aran ninu orun. Sugbon ama kojo nipa saye wara wo awọn virus die ki a si lo lati."
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/cdc6abde11948f5931972a4ce51cb21b_EZZGy9sj.wav,7.547999858856201,"Ó máa ń lé rìn tẹ́lẹ̀, ṣùgbọ́n nísìyín, ó ti rọ̀ọ́ lọ́rùn kí ó máa fẹ̀yìn lẹ́lẹ̀ kò dè ní lè tètè dìde.",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ó máa ń lé rìn tẹ́lẹ̀, ṣùgbọ́n nísìyín, ó ti rọ̀ọ́ lọ́rùn kí ó máa fẹ̀yìn lẹ́lẹ̀ kò dè ní lè tètè dìde.",O ma an leerin tele sugun nisin yi o ti ro lorun ki o ma fe yin lele ko denile tete dide
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/16766a3f3c5f9634f9cb84651d61bec4_r8XBdJTi.wav,13.699000358581545,O pe lẹyin  naa pẹlu abajade pe ko si ipade. Mo si ní  irora naa leni ati pe Mo tun lero ijakule lile naa. ,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,O pe lẹyin  naa pẹlu abajade pe ko si ipade. Mo si ní  irora naa leni ati pe Mo tun lero ijakule lile naa. ,Ope leyin naa pelu abajade pe ku sipade mo sinirora naa lenmi ati pe mo tun le ro ijaku le lenmi
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/814c2c23427741e3865d69d39d28353d_tJwclo2a.wav,4.815000057220459,"Ó dáa, ó dáa. Báwo ni ẹ̀jẹ̀ náà ṣe ń dà, ṣé ó pọ̀ gan-an?",yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,"Ó dáa, ó dáa. Báwo ni ẹ̀jẹ̀ náà ṣe ń dà, ṣé ó pọ̀ gan-an?",Oda oda ba oni eje na senda se opo ga
/mnt/multilingual_data/audio/Intron-Multimodal-Benchmarking/data/audio/intron/yoruba/81e77bddc4e1148b578e6a6a89b49697_KP0L41Ab.wav,7.988999843597412,Tii oyin ṣe ìrànwọ́ díẹ̀.  Ṣé o lè sọ bóyá ó yẹ kí n da gp rẹ̀ láàmú lẹ́ẹ̀kan si?  Mo rò pé ó lè nílò àwọn oògùn apakòkòrò àrùn díẹ̀.,yoruba,intron-MT,/home/azureuser/gabby_data_mls/Intron-Multimodal-Benchmarking/data/,True,Tii oyin ṣe ìrànwọ́ díẹ̀.  Ṣé o lè sọ bóyá ó yẹ kí n da gp rẹ̀ láàmú lẹ́ẹ̀kan si?  Mo rò pé ó lè nílò àwọn oògùn apakòkòrò àrùn díẹ̀.,ti o ni se ronwo dia so ro sowo yeye kinta jepele la meko si pori pe onilu awon ogwa pa koko lalo
